id,if,author,dynasty,location,name,material,size1,size2,mulu,佳品,精品,区域1,区域2,分卷,分册
D013060,已出版,弘仁,清,天津博物館,竹石流泉圖,紙本水墨,58.4×33.6（出版）,軸,書畫目錄,佳品（有圖）,,中国大陆,天津,5-07 清画全集 弘仁,5-07 清画全集 弘仁 第1册
D008735,已出版,弘仁,清,無錫博物院,踈柯坡石圖,紙本水墨,41.03×26.67（出版）/41.7×27.1,軸,書畫目錄,佳品（有圖）,,中国大陆,江苏,5-07 清画全集 弘仁,5-07 清画全集 弘仁 第1册
D008989,已出版,弘仁,清,婺源博物館,黄山圖,紙本設色,136.11×44.81（出版）/145×47.6,軸,書畫目錄,佳品（有圖）,精品（清）3,中国大陆,江西,5-07 清画全集 弘仁,5-07 清画全集 弘仁 第1册
D002619,已出版,弘仁,清,香港藝術館虚白齋,仿王紱山水,紙本水墨,16.2×51（出版）,扇面,,,,中国香港,香港,5-07 清画全集 弘仁,5-07 清画全集 弘仁 第1册
D002803,已出版,弘仁,清,印第安納波利斯藝術博物館,Monumental Landscape (官網無中文名),紙本水墨,295×101.6（出版）,軸,,,,北美,美国,5-07 清画全集 弘仁,5-07 清画全集 弘仁 第1册
D014241,已出版,弘仁,清,浙江省博物館,古木竹石圖,紙本水墨,40.8×27.9（出版）,軸,書畫目錄,佳品（有圖）,,中国大陆,浙江,5-07 清画全集 弘仁,5-07 清画全集 弘仁 第1册
D002974,已出版,弘仁,清,安徽博物院,梧桐竹石圖,紙本水墨,55.11×31.07（出版）/56.9×32.5,軸,書畫目錄,佳品（有圖）,,中国大陆,安徽,5-07 清画全集 弘仁,5-07 清画全集 弘仁 第2册
D002975,已出版,弘仁,清,安徽博物院,仿一峰老人山水,金箋設色,15.37×49.94（出版）/圖目無尺寸,扇頁,書畫目錄,佳品（有圖）,,中国大陆,安徽,5-07 清画全集 弘仁,5-07 清画全集 弘仁 第2册
D003184,已出版,弘仁,清,安徽博物院,長林逍遙圖,纸本水墨,203.59×70.13（出版）,軸,,,,中国大陆,安徽,5-07 清画全集 弘仁,5-07 清画全集 弘仁 第2册
D001228,已出版,弘仁,清,柏林國家博物館亞洲藝術館,山水圖,纸本水墨,71.9×40.8（出版）,軸,,,,欧洲,德国,5-07 清画全集 弘仁,5-07 清画全集 弘仁 第2册
D001361,已出版,弘仁,清,波士頓藝術博物館,芝昜東湖圖(官網),紙本水墨(鈴木敬),21.5×101.7（出版）,卷,,,,北美,美国,5-07 清画全集 弘仁,5-07 清画全集 弘仁 第2册
D001744,已出版,弘仁,清,佛利爾·賽克勒美術館,山水圖(官網無中文名)/ Cloudy Valley Retreat in the Yellow Mountains,紙本水墨,84.3×42.4（出版）,軸,,,,北美,美国,5-07 清画全集 弘仁,5-07 清画全集 弘仁 第2册
D006147,已出版,弘仁,清,福建博物院,秋桐竹石圖(圖目)/竹石蔭桐圖(合同),紙本水墨,56.8×36（出版）,軸,,,,中国大陆,福建,5-07 清画全集 弘仁,5-07 清画全集 弘仁 第2册
D004112,已出版,弘仁,清,故宫博物院,山水,絹本設色,21.3×25.1,册,書畫目錄,佳品（有圖）,,中国大陆,北京,5-07 清画全集 弘仁,5-07 清画全集 弘仁 第2册
D004113,已出版,弘仁,清,故宫博物院,山水八開,絹本設色,,册,,,,中国大陆,北京,5-07 清画全集 弘仁,5-07 清画全集 弘仁 第2册
D004115,已出版,弘仁,清,故宫博物院,山水,絹本設色,77.3×45.8,軸,書畫目錄,佳品（有圖）,,中国大陆,北京,5-07 清画全集 弘仁,5-07 清画全集 弘仁 第2册
D004116,已出版,弘仁,清,故宫博物院,枯槎短荻圖/古槎短荻圖(故宫),絹本設色,77.4×46,軸,書畫目錄,佳品（有圖）,精品（清）3,中国大陆,北京,5-07 清画全集 弘仁,5-07 清画全集 弘仁 第2册
D004117,已出版,弘仁,清,故宫博物院,南岡清韻圖,絹本設色,17.2×49.7,扇頁,書畫目錄,佳品（有圖）,精品（清）3,中国大陆,北京,5-07 清画全集 弘仁,5-07 清画全集 弘仁 第2册
D005138,已出版,弘仁,清,故宫博物院,山水圖,紙本,77×35.2,軸,,,,中国大陆,北京,5-07 清画全集 弘仁,5-07 清画全集 弘仁 第2册
D005143,已出版,弘仁,清,故宫博物院,山水,金箋,,扇,,,,中国大陆,北京,5-07 清画全集 弘仁,5-07 清画全集 弘仁 第2册
D015102,已出版,弘仁,清,故宫博物院,梅花,,,軸,,,,中国大陆,北京,5-07 清画全集 弘仁,5-07 清画全集 弘仁 第2册
D015121,已出版,弘仁,清,故宫博物院,黄山圖(故宫),紙本設色,21.4×18.4/21.5×18.3不等(圖目),册,書畫目錄,,,中国大陆,北京,5-07 清画全集 弘仁,5-07 清画全集 弘仁 第2册
D015122,已出版,弘仁,清,故宫博物院,黄山圖(故宫),紙本設色,21.4×18.4/21.5×18.3不等(圖目),册,書畫目錄,,,中国大陆,北京,5-07 清画全集 弘仁,5-07 清画全集 弘仁 第2册
D015123,已出版,弘仁,清,故宫博物院,黄山圖(故宫),紙本設色,21.4×18.4/21.5×18.3不等(圖目),册,書畫目錄,,,中国大陆,北京,5-07 清画全集 弘仁,5-07 清画全集 弘仁 第2册
D015124,已出版,弘仁,清,故宫博物院,黄山圖(故宫),紙本設色,21.4×18.4/21.5×18.3不等(圖目),册,書畫目錄,,,中国大陆,北京,5-07 清画全集 弘仁,5-07 清画全集 弘仁 第2册
D015125,已出版,弘仁,清,故宫博物院,黄山圖(故宫),紙本設色,21.4×18.4/21.5×18.3不等(圖目),册,書畫目錄,,,中国大陆,北京,5-07 清画全集 弘仁,5-07 清画全集 弘仁 第2册
D015126,已出版,弘仁,清,故宫博物院,黄山圖(故宫),紙本設色,21.4×18.4/21.5×18.3不等(圖目),册,書畫目錄,,,中国大陆,北京,5-07 清画全集 弘仁,5-07 清画全集 弘仁 第2册
D006423,已出版,弘仁,清,廣東省博物館,梅竹石圖,紙本水墨,16.06×47.51（出版）/圖目無尺寸,扇頁,書畫目錄,佳品（有圖）,,中国大陆,广东,5-07 清画全集 弘仁,5-07 清画全集 弘仁 第2册
D006424,已出版,弘仁,清,廣東省博物館,松壑清泉圖,紙本水墨,134×59.5（出版）,軸,書畫目錄,佳品（有圖）,精品（清）3,中国大陆,广东,5-07 清画全集 弘仁,5-07 清画全集 弘仁 第2册
D006425,已出版,弘仁,清,廣東省博物館,戶外秀峰圖,紙本水墨,18.93×57.12（出版）/圖目無尺寸,扇頁,書畫目錄,佳品（有圖）,,中国大陆,广东,5-07 清画全集 弘仁,5-07 清画全集 弘仁 第2册
D006426,已出版,弘仁,清,廣東省博物館,山水/孤嶼停舟圖（鑒定實錄）,紙本水墨,16.61×50.57（出版）/圖目無尺寸,扇頁,書畫目錄,佳品（有圖）,,中国大陆,广东,5-07 清画全集 弘仁,5-07 清画全集 弘仁 第2册
D006427,已出版,弘仁,清,廣東省博物館,孤樓梅萼圖,紙本水墨,16.64×51.66（出版）/圖目無尺寸,扇頁,書畫目錄,佳品（有圖）,,中国大陆,广东,5-07 清画全集 弘仁,5-07 清画全集 弘仁 第2册
D006428,已出版,弘仁,清,廣東省博物館,仿梅道人山水/擬梅沙彌筆意圖（鑒定實錄）,紙本水墨,16.74×51.86（出版）/圖目無尺寸,扇頁,書畫目錄,佳品（有圖）,,中国大陆,广东,5-07 清画全集 弘仁,5-07 清画全集 弘仁 第2册
D006429,已出版,弘仁,清,廣東省博物館,梅花/梅枝圖（鑒定實錄）,紙本水墨,16.73×49.5（出版）/圖目無尺寸,扇頁,書畫目錄,佳品（有圖）,,中国大陆,广东,5-07 清画全集 弘仁,5-07 清画全集 弘仁 第2册
D006430,已出版,弘仁,清,廣東省博物館,梅花圖,紙本水墨,16.66×50.4（出版）/圖目無尺寸,扇頁,書畫目錄,佳品（有圖）,,中国大陆,广东,5-07 清画全集 弘仁,5-07 清画全集 弘仁 第2册
D007102,已出版,弘仁,清,廣西壯族自治區博物館,巖壑繪詩圖,紙本水墨,89×40.5（出版）,軸,書畫目錄,佳品（有圖）,,中国大陆,广西,5-07 清画全集 弘仁,5-07 清画全集 弘仁 第2册
D006871,已出版,弘仁,清,廣州藝術博物院,始信峰圖,紙本設色,214×84（出版）,軸,書畫目錄,佳品（有圖）,,中国大陆,广东,5-07 清画全集 弘仁,5-07 清画全集 弘仁 第2册
D006872,已出版,弘仁,清,廣州藝術博物院,山水(四開),紙本水墨,17×22.5（出版）,頁,書畫目錄,佳品（有圖）,,中国大陆,广东,5-07 清画全集 弘仁,5-07 清画全集 弘仁 第2册
