iata,nx,ny
D014839,1175.021823,-1672.501036
D014840,1276.982168,-1681.135033
D014843,1329.533705,-1606.370403
D014844,1311.436407,-1607.586825
D014833,-2032.172478,-219.5700763
D014834,2035.10558,190.4764489
D014823,-171.6913356,2036.776396
D014831,-1491.251508,-1605.645318
D014825,88.84381087,-2042.06826
D009199,-2030.757803,-232.2902186
D009200,-2030.003043,-238.7962402
D009386,1249.222037,-1617.831976
D009421,1188.884286,-1662.675601
D002211,1250.777332,-1694.872378
D008112,1238.588416,-1625.987311
D009805,1183.059571,-1666.825141
D009817,-1633.783137,-1228.28688
D005538,1309.054929,-1572.520321
D005539,1231.963081,-1631.012866
D005540,1324.312447,-1587.182865
D009926,1438.731896,-1451.890675
D010045,1230.817023,-1631.877893
D011629,1296.212452,-1583.201787
D011630,1198.693867,-1655.617412
D011631,1081.041721,-1765.725237
D011633,1219.91462,-1704.024278
D011634,1321.829787,-1613.696707
D011635,1267.527444,-1632.144248
D011636,1161.128263,-1706.684516
D011118,566.5720172,-1963.907368
D013967,1264.60741,-1686.867241
D009630,-2020.102058,311.6467168
D009549,1247.1995,-1619.391678
D009550,1319.658857,-1645.697535
D009552,1243.388105,-1622.31995
D009555,1346.281562,-1627.697783
D009556,1353.739045,-1609.064925
D009557,1325.256314,-1556.159279
D009558,1328.476266,-1555.042621
D009559,1308.912236,-1569.93145
D009560,1201.623778,-1653.492152
D014837,1281.989309,-1653.278853
D014817,-2030.620745,-233.4853108
D014821,-1670.019965,-1178.545425
D005746,1197.38389,-1656.565067
D012547,1250.535995,-1616.81654
D012687,-231.5289857,2030.844733
D015097,2059.903452,-154.7830855
D014015,1119.345644,-1710.263527
D014007,1178.744298,-1692.868557
D014064,-2203.452374,49.31198455
D007432,1236.298496,-1627.729102
D007433,1184.811713,-1688.037305
D007441,-2129.911345,-73.18647974
D013848,-2220.376601,-119.8932158
D002617,1187.763408,-1701.197262
D014829,-2021.698401,301.1172111
D008910,1239.810211,-1625.055889
D005887,1231.205279,-1631.584985
D005965,1235.449606,-1628.373504
D014505,1173.216111,-1673.768191
D014506,1305.089401,-1573.110821
D014514,-2029.811059,-240.4226827
D003100,1392.973088,-1495.848246
D003101,1357.183084,-1528.394607
D003008,-2004.374748,-811.6211953
D003010,-1999.894202,-773.4119849
D003129,-862.0848681,-1853.306688
D008960,-1850.26939,-868.5845865
D001212,2059.16545,-461.7474481
D001390,-1626.472259,1237.95153
D001566,-1636.463123,1224.714027
D010239,2029.018266,247.0240424
D006179,2026.632483,265.8886579
D001891,-1665.801753,1184.500114
D004609,-1547.369787,1335.508421
D004806,2028.028413,255.0230535
D006592,1340.031078,-1543.454797
D006655,-850.2115847,-1858.783543
D006665,-101.6540067,-2041.470662
D006562,-1665.588526,1184.799925
D006668,2004.700909,398.8862794
D007141,1366.2272,-1520.860169
D007153,2088.201501,528.384453
D006964,1496.858246,-1391.887708
D006965,1532.075466,-1358.561827
D007005,2027.19921,261.5327168
D014665,1365.77993,-1520.717325
D014629,-1676.610769,1169.15026
D014630,-1606.802128,1263.377584
D014649,-1664.951245,1185.695303
D007265,2027.751151,257.2183272
D007346,1345.204037,-1538.948374
D007344,-1679.251717,1165.353883
D007356,1964.936699,562.9918009
D007680,-869.8516246,-1849.674066
D007633,-1663.395542,1187.876791
D007660,40.15651908,-2043.605504
D013938,717.267591,-2134.241223
D008975,-1965.864933,-821.5330994
D002033,-1708.019405,1225.066233
D013908,-1591.552604,1282.53511
D009263,-837.0077862,-1864.766464
D009201,-1655.043711,1199.485854
D009275,2027.877682,256.2188648
D013943,1977.763829,1122.809018
D009396,1187.737019,-1676.583303
D009392,-1583.489479,1292.477106
D008278,1373.934885,-1513.353539
D008279,1401.002227,-1488.330863
D008017,1894.068427,-776.4004116
D008300,2118.403191,588.1837603
D008301,2121.577511,577.7752137
D008288,-866.4439974,-1851.272751
D008289,-923.0673845,-1823.70025
D008290,-863.566376,-1852.616829
D008411,-913.7524569,-1828.385202
D008195,-125.4537483,-2040.146406
D008291,-110.4381744,-2041.014309
D008286,-1676.126606,1169.844263
D008196,2028.633208,250.1665574
D008197,1960.053201,579.764994
D008292,2029.808107,240.447597
D008302,375.2030256,-2009.268198
D009829,1535.18762,-1355.463161
D005510,-1671.732346,1176.1152
D005589,2090.505099,456.6099433
D018159,2029.637088,241.8869412
D009904,-2002.903024,-815.5183456
D011820,1368.721029,-1518.070731
D011821,1550.099176,-1340.429358
D011822,1360.359064,-1525.56849
D011226,-1896.758894,-761.7359778
D011951,-869.1546833,-1850.001659
D011701,-1672.531943,1174.977829
D011702,-1667.578276,1181.997756
D011981,1964.022197,566.1738322
D011982,2088.597729,526.5697856
D009596,1358.844745,-1526.91747
D009579,-1690.233978,1149.367261
D009581,-1672.003121,1175.730226
D009650,1965.666701,560.4377038
D005752,-1647.555373,1221.387558
D012555,-1714.041256,1120.14085
D015090,-1714.141548,1113.397842
D012591,2089.689905,521.5262391
D012672,-1695.480726,1141.613379
D012691,1961.620013,574.4414031
D008578,1202.410899,-1673.808701
D008571,-1666.368526,1183.702639
D008593,2028.295407,252.8907728
D008671,1362.921732,-1523.279472
D013107,-1950.904732,-609.8415599
D013593,2029.489401,243.1229581
D013990,-1635.068786,1226.574932
D002699,2090.087676,508.5628223
D002759,2028.949121,247.5913268
D010009,-1619.511174,1247.044329
D013714,-1650.241264,1206.684189
D014256,1902.313377,-747.7565215
D014311,-1686.850988,1154.326532
D014349,-1632.267291,-1230.300569
D008929,1344.037245,-1539.967494
D008923,2093.771516,846.5363977
D008918,2027.010535,262.9910462
D008919,2028.118023,254.3094257
D008920,2026.980909,263.2192895
D008921,2091.477563,487.7379626
D008922,2029.971445,239.0647011
D008933,357.7868333,-2012.442442
D002849,-1670.39534,1178.013331
D005981,-851.0311914,-1858.408435
D014529,1379.419811,-1508.355723
D014530,1185.848521,-1687.207963
D003171,1728.497039,-1090.978453
D002965,-1304.154547,1573.885929
D015120,53.71225051,-2135.100042
D003064,1815.854278,-938.4078216
D003035,-1343.879194,1540.105423
D003162,930.4549335,1819.942201
D018458,-752.9147933,1915.287048
D003143,-2080.404628,551.4945718
D003172,732.8780852,1908.094786
D003082,764.3078021,-1895.724026
D003127,-401.3683419,2004.205442
D003131,-1216.119622,1642.860026
D003130,-1945.387417,627.2191001
D003134,1383.340909,1504.760423
D003007,11.31841925,-2043.968663
D003142,-646.4856615,-1939.069955
D003081,-2014.660698,-345.0771976
D003126,1965.59172,560.7006255
D003158,-1839.533473,891.0962911
D003205,2033.116221,210.6523988
D001238,-583.5915159,-1958.917288
D001249,1711.645318,-1419.251508
D001252,1386.218436,1502.109998
D001251,821.4936784,-2161.132142
D001256,-1639.952757,1220.037276
D001284,-2043.92135,-17.93088847
D001286,2012.746983,356.0696308
D001287,41.16289509,-2043.58548
D001355,-1963.038701,-569.5744528
D001329,2021.318212,303.6588341
D001307,-347.1810806,-2018.889325
D020727,-876.1598685,-1846.694313
D007744,-1224.072129,-1636.943317
D007736,-1891.229062,775.3635509
D007739,532.2016398,1973.498775
D007716,1899.947812,-1043.953491
D020805,1848.870308,-871.55871
D007735,-1644.690722,-1213.642629
D007745,-252.3205825,2028.366417
D007707,-927.8219633,-1821.285921
D012425,-1987.636351,-476.6945953
D001391,784.8745168,-1887.301776
D001405,178.1699486,-2036.219897
D001418,1940.666219,641.6779768
D001407,-939.3506565,-1815.366724
D001534,-2220.546214,-96.43318856
D001533,-1320.718117,1560.01271
D001570,479.037881,-1987.0729
D001628,2043.987599,-7.120008936
D001691,-941.4112981,-1814.298974
D001629,-729.5615897,-1909.36531
D001632,-1747.973679,-1059.492339
D010199,-1322.150635,1558.7988
D010207,-1975.289085,-525.5178681
D010240,1984.738386,541.0567474
D010221,-1104.645318,-1947.634251
D001803,-177.9410715,-2036.239911
D001768,1924.840047,687.6967297
D001771,-243.243857,2107.860346
D001807,-243.3202764,2029.465753
D001773,2020.857182,306.7119962
D001761,-593.7894832,1955.850211
D006138,-1654.544516,-1200.174339
D006137,90.41923147,2041.999109
D006135,-825.2539935,-1962.04253
D004136,-2218.83295,180.5776742
D004137,-2218.381686,191.5928829
D004362,-1329.341411,1552.671057
D004433,110.2797057,-2041.022878
D004832,-536.3546821,-1980.288344
D019023,2031.392722,226.6707023
D004162,2029.886511,-239.7848029
D018057,1726.229575,1094.562678
D004304,-930.3923316,-1819.974206
D004723,113.858891,-2211.417826
D004733,1014.68778,1774.357549
D004766,-416.524808,2001.110463
D004377,1901.438301,749.9789246
D004738,6.717791823,2043.988961
D019021,1999.324576,-425.0144013
D006448,-1775.688015,-1128.29603
D006431,-13.83116776,2219.248357
D006551,-1784.473336,-996.7903058
D006436,-2220.551398,-90.51402259
D006541,-1676.234256,-1398.733449
D006666,-1991.865158,458.7038174
D006677,1922.244197,694.9195989
D006678,1801.29316,966.0636375
D006496,-1331.159207,1551.11288
D006497,-1412.655839,1477.274342
D006440,1679.903955,-1164.413458
D006435,-2207.187637,-339.6747414
D006202,2043.944345,15.0836265
D006692,-1763.165844,1034.012673
D006439,1629.037707,-1234.573671
D006524,925.7934763,1822.317875
D006507,2015.579001,339.6723277
D006508,2043.994568,4.712283278
D006670,1976.837485,519.6629265
D006637,1595.341794,-1277.818673
D006528,-1403.748492,-1568.251508
D006464,-925.6702816,-1822.380457
D006615,567.662544,-1963.592431
D006432,1901.540101,749.7207775
D006401,2027.506881,-259.1367319
D006447,-728.5971141,1909.733553
D006416,-556.256436,-1966.854031
D006417,-230.9102583,-2030.915176
D006633,1857.150965,853.7718032
D007156,-482.8572834,1986.148243
D007120,-1334.151139,1548.540196
D007099,1880.53811,800.9447039
D007158,-1763.315928,1033.756712
D007180,-1689.625782,1150.261151
D007155,-1748.782357,-1058.157014
D007179,139.5980205,2039.227401
D007154,1946.027913,625.2290471
D007111,-918.676402,1825.916118
D007168,-1995.17971,444.0652267
D007093,2029.320906,-244.5253811
D007126,-1339.273793,-1544.111948
D006873,616.3796962,-2109.533952
D006927,1949.597495,-614.0078237
D007008,1936.057973,655.4506275
D006903,-1319.007864,1561.459015
D006904,-1296.12817,1626.473022
D006995,1816.008298,938.1097274
D006943,-2038.26974,152.9459562
D007017,2088.426296,-234.3756489
D007018,2084.994657,-226.4592314
D006742,-1816.807327,1024.486174
D007021,-1770.951097,1020.621483
D006978,1857.611971,-852.7682954
D006920,-727.272058,1910.238559
D006987,1453.075457,-1437.535292
D006918,592.7484925,-1997.803306
D015119,-1995.058517,-444.6093925
D006736,2076.320563,396.6279625
D007012,2077.601583,391.3886033
D006733,1825.75058,-919.0053418
D007010,-305.7517083,2021.002695
D006884,-937.0517883,-1816.554416
D006883,-52.98485235,-2043.313144
D006996,1903.2777,745.2985959
D006858,1961.190736,-575.9052844
D006919,1992.698933,-455.0680842
D006975,1857.687073,852.6046786
D007006,337.0212891,-2016.023971
D007013,1998.884753,-427.0781479
D007060,1371.354682,-1589.645318
D007058,373.598104,-2009.567231
D007038,-1801.419024,1040.959514
D007039,-1819.975216,1013.768596
D007049,-1712.913067,1115.28688
D007050,-1674.019651,1172.857283
D019741,-1769.715626,1022.762243
D007051,-746.0691866,1902.975767
D007036,-2023.414898,-289.3581676
D007195,-2185.669543,-308.6488429
D014671,2079.901724,-268.4581872
D014627,-2200.752121,-393.3767376
D014633,1050.748492,-1908.12076
D014679,-1821.777997,926.8553988
D014615,2023.814144,286.5524544
D014652,1577.559477,1299.708465
D014639,-177.7223427,-2036.259013
D014681,-2038.571122,148.8750565
D014623,-1594.645318,1442.354682
D014692,1955.245567,608.1584322
D014693,1934.261467,660.7333636
D014647,1608.668275,1261.000547
D014691,1868.556298,-828.5127396
D013792,-1774.83884,-1013.845694
D013781,-1322.411564,1558.577446
D013777,-1388.272046,-1500.212227
D013773,2013.866322,-349.6833364
D007248,1180.415142,1668.698922
D007259,1853.694846,-861.2499155
D007237,-1714.394345,1113.008549
D001894,-2215.073527,-67.613023
D007338,-1262.173205,1607.748364
D007340,1736.458868,-1078.260914
D007343,386.9835726,2007.032564
D007334,-2112.448434,790.1491278
D007357,-1514.538727,1372.628298
D007354,1964.412336,564.8187083
D007480,-1771.493679,1019.679433
D001915,1944.975616,628.4949104
D001950,1967.361899,554.4575369
D018257,1945.424657,627.1035828
D018250,-284.4598295,2024.109336
D007619,-1344.625678,1539.45373
D007600,-2187.153968,-300.1064247
D007597,137.816766,2039.348558
D007673,1985.541617,485.3457394
D002038,-708.0914707,2077.901715
D009725,2011.518352,-362.946165
D009717,732.530859,1908.228115
D013931,1917.643078,-707.517508
D007803,433.0013477,-1997.61003
D001977,1917.329044,-708.3680802
D001978,-1048.940586,1754.325981
D009241,-1840.032371,-890.0656565
D009108,-1307.856165,1570.811336
D009310,-2219.12173,172.7479477
D009254,1752.555592,1051.895858
D009255,1813.414662,943.1136014
D009232,1863.151656,-840.5961605
D009179,-1833.864622,937.6694156
D009129,1917.725879,707.293045
D009113,-2016.947051,-777.298974
D009276,2009.586676,373.493494
D009277,1941.621202,638.7825193
D009130,-1821.963542,926.4906102
D009261,-231.9728055,2030.794085
D009140,-939.4120257,-1815.334968
D009141,-1059.71707,-1863.753393
D009142,-1176.830088,-1671.229171
D009288,588.6051415,-1957.416662
D009190,1340.567391,1542.989005
D009125,1445.654404,1444.998043
D009208,293.3975399,-2022.833133
D009176,1988.846727,-471.6192277
D009177,1995.642215,-441.9820713
D009287,-1994.668153,-446.3574339
D007828,-544.3546821,-1987.288344
D010302,-1094.748492,1854.354682
D010349,1883.354682,-975.7484923
D009426,-1385.895225,1502.408209
D009427,-223.4802795,-2031.746186
D009430,-1948.72674,-616.7658324
D009409,1819.542197,931.2369167
D009379,-1335.245465,1547.596701
D009367,1972.235126,536.8655401
D009368,2032.630702,215.286849
D009419,1972.585431,535.5769942
D009370,-1057.307984,-1865.135344
D009362,-1587.277264,-1287.822537
D008193,1811.077747,947.593475
D008355,1645.138576,1213.035476
D008367,1668.677546,1180.445359
D007996,-2187.853804,-296.0117834
D008293,-302.5641576,2021.48236
D008294,-550.2415282,2083.293004
D008371,-327.8363514,2106.170042
D008184,-1865.514134,-835.3400592
D008033,-938.6979364,-1815.704322
D008465,-2008.839157,377.4933677
D008456,1443.602761,-1447.047708
D008462,-621.3840184,2158.99871
D008463,1377.999407,-1509.653482
D008467,912.2439875,1829.138296
D002311,2023.057289,291.8479129
D002317,2019.885173,313.0493385
D009781,-2220.504433,-106.2145952
D009849,1051.530586,-1752.774779
D009798,2018.413495,322.4018655
D009790,-2111.253238,793.9079775
D018472,-2028.680975,249.7789068
D009807,-322.5012075,-2018.397625
D009835,1536.363342,-1348.155659
D009834,169.35327,-2219.238678
D009833,-868.8555733,2085.93123
D005408,-418.3898511,-2163.636718
D002398,-439.4925165,1996.191957
D005548,-2220.538072,-99.35364164
D005542,1923.615548,691.1144784
D005541,-1332.240415,1550.184336
D005529,-1629.233101,1234.315803
D005530,-1769.996897,1022.275397
D005504,-2043.999998,-0.079943791
D005472,-1583.842004,-1292.045086
D002501,2022.592883,295.0491974
D009934,632.0503905,-1943.823115
D009968,-2190.218931,-464.728649
D009930,-1269.645318,1628.354682
D009965,-1996.165716,439.6116877
D009971,-1184.448413,-1676.551587
D009896,-450.061284,-2056.144032
D009929,376.9788525,-2202.852432
D009856,-864.5491658,-1852.1584
D009907,1958.648906,-1168.253973
D010064,1918.324764,705.6671313
D010037,2030.170381,509.5315903
D011698,-1984.66218,488.9294742
D011121,-1442.198005,1448.44776
D011466,1233.638229,1629.746214
D011919,1931.521901,-668.6995933
D012112,2072.678235,594.1057422
D011159,-2305.809772,169.0718603
D011160,-2218.374295,191.7632047
D011162,-2299.670197,182.4120788
D011997,1925.503304,862.2606758
D011998,1874.838605,814.1966622
D012000,1937.570118,879.8026341
D012001,1799.167794,970.0161073
D011454,-1393.471019,1495.384405
D011455,-1330.67203,1551.53084
D011457,-1338.827863,1544.498609
D011458,-1344.093599,1539.918309
D011459,-1423.282527,1467.038803
D011465,1885.991908,788.0168303
D011127,-2169.675473,-390.9028833
D011613,-1344.748492,1709.251508
D011298,-1985.047731,1108.064253
D011125,1048.709661,-1754.464034
D011126,924.150918,-1865.284369
D011199,-2030.240217,236.7713285
D011191,1702.085568,-1349.933197
D012005,-817.2515075,-1990.288344
D012008,-542.3546821,-1982.288344
D012009,-789.5054449,-2173.022124
D012010,-536.3546821,-1987.288344
D011202,635.5530278,1942.680712
D011203,771.0631192,1892.986441
D010359,1863.501229,-839.8209161
D011293,-865.2028369,2013.346681
D011985,2026.059206,270.2223062
D011986,2023.218512,290.7281418
D011987,1945.456568,627.0045801
D011988,2022.421087,296.2244893
D011989,2019.021845,318.5699111
D011991,2021.201599,304.4340583
D011992,2019.570206,315.0748835
D011945,2115.010954,621.6453179
D011946,2123.010954,620.6453179
D011948,2131.010954,637.6453179
D018056,1936.592741,653.868912
D011942,-425.4431701,-1999.23338
D012020,1996.319627,438.9122329
D011204,-817.2467046,1873.511095
D011128,-699.9347006,2080.890596
D011302,-925.1661621,-1822.636435
D011305,-946.6343027,-1811.579283
D011311,-940.2545255,-1814.898737
D011313,-1040.349869,-1759.434042
D011230,-914.0561523,1828.233396
D011198,-1978.354682,-846.7484925
D011975,-559.7484925,-2034.354682
D011699,650.9783425,-1937.566308
D011700,582.5985882,-1959.212823
D011911,-850.4659813,-2149.895722
D011668,-320.0682837,-2018.784856
D011949,-1107.779693,-1717.777678
D012151,-1374.583671,1512.764268
D011627,-2074.738633,-899.518757
D011996,118.0353661,-2040.589045
D011993,330.5989056,-2017.087099
D013960,-435.2962127,-2159.747736
D013966,-2207.984572,-149.2837003
D013961,643.3642719,1940.107836
D013959,-2043.999898,0.646106531
D009639,1859.231492,-849.23157
D009498,-2218.776993,182.0164886
D009663,96.82991192,2041.705162
D009527,-575.3996604,2169.333574
D009513,-948.3746422,-1810.66881
D009567,1740.652639,-1071.477667
D005747,1906.537177,-736.9206138
D005738,1455.731104,-1434.845968
D005758,-1773.729947,1015.784462
D005743,488.2835524,-1984.821194
D005667,-859.3206319,2016.0103
D005660,-1924.797278,-687.8164285
D005757,2023.517782,288.6378092
D005666,421.1611342,2163.008385
D005750,1903.400316,744.9853951
D005741,1810.787743,-948.1475363
D002403,-2218.532999,188.0397013
D002405,-1582.585758,-1293.583518
D012483,-1304.646708,1573.477985
D012495,-2220.551398,-40.51202983
D015092,-2034.590363,195.9031783
D012532,-1409.20932,1480.562424
D012485,-2015.596278,-781.0794666
D012545,491.2785574,-1984.081999
D012512,-941.594257,-1814.204028
D015100,-1172.304595,-1674.406742
D012494,1448.342272,1442.303942
D012578,1856.600131,854.9689784
D012592,10.41791226,-2043.973451
D012499,-1121.050381,-1709.146583
D015087,-1122.887426,-1707.94023
D012692,2020.257285,310.6388635
D012641,2029.434938,243.5771609
D008538,-2168.604155,-578.794685
D008597,-826.2515075,-1989.288344
D008542,324.3499301,-2018.101366
D008574,-22.40750305,-2043.877174
D008665,-1775.61764,1012.481108
D008664,-674.6523155,1929.450765
D008648,-41.20266052,-2134.19608
D008646,-352.9519802,-2013.296029
D008645,1858.074997,851.7589485
D008644,8.925077926,-2043.980514
D018041,-142.2826641,2039.041844
D013074,1789.796233,-987.200812
D013113,1970.782503,542.1737049
D013150,-1058.83145,-1864.261926
D012746,-420.4069751,2000.298472
D013640,1505.876403,-1382.125992
D013650,-1323.588127,1557.578399
D013687,-161.9241303,2037.576152
D013647,-2140.244862,512.6121197
D013658,-782.1667437,2049.145093
D014001,-1342.954834,1540.91152
D014013,1180.36032,-1668.737701
D013977,-1418.190391,1825.946334
D013978,1766.32895,1028.600039
D013987,2000.352034,-420.1520435
D013991,-916.3522876,-1827.083601
D002586,-1248.057932,-1618.730181
D014079,95.41900143,-2041.771587
D014065,2020.623622,-308.2469454
D008783,2043.877416,-22.38543682
D008736,185.7977995,-2218.625654
D007454,-1129.19385,-1703.777347
D007436,1975.664881,524.1033077
D007408,-2033.505007,-279.2515075
D007444,681.2721157,2087.598853
D007417,-915.6198098,1827.450783
D007440,401.087567,-2199.723251
D007439,-1539.595812,-1344.462991
D010096,-1805.055417,-959.0156108
D010134,-2205.938257,-168.0867278
D010138,-2049.621788,-627.5311978
D010142,1898.882662,756.4262256
D010143,2042.545235,700.6751288
D010144,-252.7308906,2028.315335
D010145,-942.2926412,-1813.841387
D010147,336.8552912,-2016.051714
D013859,2019.110744,318.0059797
D013838,-921.6614744,1824.411173
D013842,-1632.519036,1229.966502
D013831,2029.306342,-244.6462138
D013843,-381.5325635,2008.075921
D013837,1444.031991,1446.619373
D013832,-785.803212,-1886.91529
D013847,600.9517659,-2114.435989
D002615,-2308.247035,131.6800175
D002629,2040.753375,-115.1592918
D002630,-1777.390095,1009.366361
D002638,1827.778372,-914.9656943
D002639,-858.9325739,2016.185327
D002643,1947.512375,620.5896773
D002645,-419.6604386,-2000.455227
D002694,-7.686796573,-2119.981608
D002696,-557.9269366,-1966.380821
D002697,-553.3691765,-1967.668304
D002748,-2166.697004,-587.5565416
D002729,1827.932888,-914.6569608
D014812,649.2459025,1938.147507
D015134,-710.8277134,2076.891279
D008869,-50.54557557,-2043.37494
D002816,1878.03504,-806.796373
D002792,-855.4264325,2017.762821
D002797,-689.3893081,2206.827221
D013727,1969.428992,547.069874
D013728,2036.030703,192.7519625
D015069,-1968.876339,-549.0555164
D015070,-1860.582669,-846.2671748
D015071,-1924.957039,-687.3691862
D015075,-1966.098444,-558.9211996
D015127,-1869.873118,-825.536505
D014332,2089.650594,-858.3585263
D014163,-1241.902649,-1623.457363
D014252,-1716.443376,-1109.845997
D014260,1966.905881,556.0730653
D014353,2020.13142,311.4563303
D014237,1853.929794,-860.7440504
D014226,-2043.999342,1.640313747
D014340,-249.673888,2028.693902
D014261,-2041.441869,102.2306079
D014267,-1043.552488,-1757.536402
D014283,-732.4299199,1908.266861
D014407,1724.975963,-1096.537244
D014402,1999.592223,-423.7533974
D008917,1885.138298,-790.0567048
D008924,-2153.600531,-460.9094769
D008926,-670.255302,-1930.982607
D002851,1401.933029,-1660.067573
D002848,-220.7685079,-2032.042634
D005857,-2187.908242,-295.6914082
D005923,-1829.715613,-911.0854926
D005926,-2040.551587,-189.4484127
D005876,-544.4506093,1970.154698
D005892,14.24634383,-2043.950352
D014097,1854.157019,860.2544677
D014478,1236.591633,1627.506416
D014466,-2220.515981,-104.2796626
D014477,1823.91699,-922.6390482
D014495,-1345.091872,1539.046411
D014474,-1926.25023,-683.7368284
D014524,295.552397,-2022.519414
D014472,-908.5382705,-1840.730742
D015619,411.5515873,-945.5515873
D018966,-1168.582986,585.3740733
D015608,-433.9530449,920.8739082
D005040,-971.2157818,-305.0637722
D005041,-268.4965467,-981.9539727
D014585,89.50826822,-1303.931467
D014588,912.8816912,-935.3587642
D015711,99.07144234,149.0833636
D015712,3.292167935,193.972064
D015713,54.93849353,170.3606819
D015714,-181.4484127,260.5515873
D015715,-171.0746539,91.48476806
D015718,193.0976138,18.6898777
D015719,191.4484127,-151.5515873
D015720,314.5515873,-217.5515873
D015721,-13.80555556,-424.5515873
D015722,-520.332413,337.126356
D015723,-235.5515873,-48.32936508
D015725,52.4484127,350.4484127
D015728,869.4484127,1066.448413
D015729,-2155.448413,1920.448413
D018829,-627.4484127,1140.448413
D018830,1877.448413,1439.448413
D018831,-828.4484127,2226.448413
D018832,205.4484127,-781.4484127
D018833,377.4484127,674.4484127
D018834,1677.448413,-1918.448413
D018835,738.4484127,1275.448413
D018836,861.4484127,-1163.448413
D018837,-966.4484127,-1547.448413
D018838,-1467.448413,-1086.448413
D019031,-274.8604627,980.1916782
D019487,-1015.663381,68.9340047
D019488,618.4500829,808.605896
D019489,-649.4830216,-783.8978279
D015642,239.8546971,-989.3400448
D015643,-1095.551587,257.5515873
D019490,432.0476095,-1233.524975
D015681,1602.448413,-587.4484127
D015682,1264.198413,-292.4484127
D015683,-1661.448413,-599.4484127
D015684,73.4484127,2033.448413
D015685,-740.4484127,-1081.448413
D015686,-1176.448413,-1718.448413
D015687,-1675.448413,-528.4484127
D015688,-467.4484127,1864.448413
D015689,-1500.448413,-1960.448413
D015690,-1946.448413,184.4484127
D015691,962.4484127,-2082.448413
D015692,179.6140967,1002.029329
D015693,691.3404544,747.243184
D015694,-2125.448413,2101.448413
D015695,-2394.337302,-1714.448413
D015696,442.5676001,-1229.789787
D015697,348.4484127,-1285.448413
D015698,-1502.448413,693.4484127
D015699,400.4484127,1213.448413
D015701,41.99516229,818.923932
D015704,-10.33839322,-1017.947502
D015706,-1005.776099,-157.2845812
D015707,342.4484127,1717.448413
D015709,1289.448413,1585.448413
D015710,-628.4484127,-1423.448413
D019294,95.4484127,1215.448413
D015672,-484.1154021,-1214.035122
D018344,-1305.776601,56.53731279
D019029,-720.6945884,-1090.343208
D018654,-1890.448413,-546.4484127
D018655,-2126.448413,763.4484127
D018656,-1675.448413,539.4484127
D018657,-2188.448413,-2263.448413
D018658,-1913.448413,-1315.448413
D018659,291.4484127,1591.448413
D018660,-76.5515873,663.4484127
D018661,633.4484127,-2312.448413
D018662,1642.448413,-553.4484127
D018663,-1041.448413,964.4484127
D018664,1837.448413,1145.448413
D018665,145.4484127,-2165.448413
D018666,-870.4484127,1032.448413
D018667,-579.4484127,1467.448413
D018668,-1213.448413,-2270.448413
D018669,554.4484127,2007.448413
D018670,188.4484127,1395.448413
D018671,1441.448413,-1409.448413
D018672,-22.4484127,111.4484127
D018673,-1560.448413,973.4484127
D018674,-2074.448413,1896.448413
D018675,-665.4484127,995.4484127
D018676,-2034.448413,-579.4484127
D018677,-1170.448413,1493.448413
D018678,1299.448413,-2235.448413
D018679,-1212.448413,-1076.448413
D018680,-2381.448413,2097.448413
D018682,2315.448413,-1793.448413
D018683,1913.448413,-457.4484127
D018684,271.8333333,375.4484127
D018685,55.4484127,-908.4722222
D018686,-776.4484127,615.4484127
D018688,259.4484127,460.4484127
D018689,-293.1626984,1833.448413
D019383,563.4484127,-986.5515873
D019384,566.4484127,1071.551587
D019385,736.5515873,-821.5515873
D019386,-879.5515873,585.5515873
D019387,-930.6636414,412.5399211
D019388,453.5515873,-933.5515873
D019389,909.5515873,-465.4484127
D019390,-929.8023068,-414.4775873
D019391,-544.7462563,-859.9857651
D019392,953.5665032,356.4195899
D019393,-297.2179813,-973.6454548
D019394,-1025.551587,-551.4484127
D019395,-1103.837302,-654.5515873
D019396,-994.5515873,-309.4484127
D019734,-156.4484127,-1048.551587
D015177,935.6889894,-912.5432128
D019111,982.2399735,862.2375742
D019112,680.9484127,-1000.448413
D019046,456.2954751,-910.0101315
D015610,752.4484127,-702.5515873
D015612,1035.551587,-329.5515873
D019025,-1205.986573,-628.6464702
D018779,67.4484127,1419.551587
D015183,-1017.801075,20.12391451
D006171,669.4484127,1091.448413
D006181,-445.4484127,-31.5515873
D005035,522.4484127,950.5515873
D005036,676.8564069,-760.3876672
D015730,647.800628,-785.2887025
D015733,626.2535506,802.5774046
D015734,-293.9154534,974.6474779
D019033,-678.5515873,945.8849206
D019012,1390.551587,-65.5515873
D019013,1152.64905,-721.8034136
D019133,-821.4484127,-928.4484127
D014572,523.5515873,948.4484127
D014573,-137.4201072,1008.682167
D014574,749.5515873,699.5515873
D014575,-1000.551587,291.4484127
D014576,-590.4484127,927.5515873
D014577,-1013.756394,-92.85458319
D014578,606.5515873,-845.5515873
D014579,812.5515873,819.4484127
D014580,1090.551587,209.9484127
D014581,-267.3502966,982.266674
D014582,-324.0000053,965.0637267
D014583,201.1925878,997.9206094
D014584,903.5515873,865.4484127
D014586,-1132.551587,-134.5515873
D014587,-1218.483342,-472.8079379
D019491,-1184.386661,-668.4521213
D018694,1014.336273,824.2396042
D015641,-1056.551587,273.4484127
D015644,119.5515873,1061.551587
D015645,-927.6017512,419.3792928
