x,y,z,dynasty,area,id,name
-1221.2,713.2,0,清,,1002,龔賢
-1118.2,536.2,0,明,,567,文從昌
-1491.2,949.8,902,明,4-14 明画全集 丁云鹏等,D008366,溪亭山色圖
-1611.2,-401.9,0,清,,1553,陳薖
-1358.1,-72.2,921,宋,2-07 宋画全集 日本藏品,D016721,寒林聚禽圖
-1523.4,-597.6,699,宋,2-09 宋画全集 俄藏西夏黑水城出土图像,D017495,擊鈸僧人
-1481.8,-14.4,25,宋,2-09 宋画全集 俄藏西夏黑水城出土图像,D017499,弓箭寶
-1396.2,128.5,0,明,,783,秦舜友
754.2,-1178.2,0,清,,1395,金俊明
905.2,-1151.2,0,清,,1211,高其佩
618.2,-1018.2,0,明,,452,蔣嵩
1105.6,-1379.7,280,明,4-02 明画全集 浙派,D001961,山水圖(對幅)(鈴木敬)
1104.3,-1380.7,680,明,4-02 明画全集 浙派,D008256,松下箸履圖
1102.7,-1381.9,712,明,4-02 明画全集 浙派,D012434,蘆浦漁舟圖
740.5,-1166.2,0,明,,409,吕文英
1090.2,-1270.6,0,明,,400,劉俊
-1325.2,569.2,0,清,,1005,樊圻
-1460.4,514.6,822,宋,2-01 宋画全集 故宫藏品,D016436,溪山水閣圖
-1214.2,612.6,539,宋,2-01 宋画全集 故宫藏品,D016437,蓬瀛仙館圖
-821.2,624.2,0,明,,808,墨溪
854.2,-865.2,0,清,,1616,適道人（款文）
910.6,-562.6,138,唐,1-04 先秦汉唐 英藏敦煌藏经洞出土图像,D017815,佛傳圖(太子生誕之祈願)
726.6,-876.4,41,唐,1-04 先秦汉唐 英藏敦煌藏经洞出土图像,D017816,佛傳圖斷片(搜索)
973.6,-586.6,856,唐,1-04 先秦汉唐 英藏敦煌藏经洞出土图像,D017826,佛傳圖(别離·剃髮·苦行)
575.6,-1030.6,941,唐,1-04 先秦汉唐 英藏敦煌藏经洞出土图像,D017827,佛傳圖(在宫中之歡樂·出城)
964.6,-569.9,101,唐,1-04 先秦汉唐 英藏敦煌藏经洞出土图像,D018888,
627.9,-801.3,203,唐,1-04 先秦汉唐 英藏敦煌藏经洞出土图像,D018889,華蓋
1059.2,-919.2,0,清,,1126,費以耕
1019.2,-1005,0,清,,1121,吴穀祥
1028.4,-889.9,284,宋,2-09 宋画全集 俄藏西夏黑水城出土图像,D017410,佛像
1034.4,-1096.6,747,宋,2-09 宋画全集 俄藏西夏黑水城出土图像,D017412,蓮花手菩薩
1185.8,-1314.5,36,明,4-18 明画全集 其他画家(杂卷）有纪年画家,D003631,南屏煙雨圖
-1500.2,-86.8,0,清,,977,戴本孝
-1402.2,-364.2,0,清,,1007,方亨咸
-1634.8,-382.9,988,元,3-05 元画全集 欧美藏品,D016055,竹石圖
-1644.7,337.8,928,元,3-05 元画全集 欧美藏品,D016060,丹臺春曉圖
-1619.9,-708.3,160,明,4-20 明画全集 佚名作品,D000922,蘭亭修楔圖
-1804.6,341.6,648,明,4-20 明画全集 佚名作品,D000970,山樓風雨圖
-1495.2,-516.1,0,清,,1043,汪士慎
-1538.2,284.6,0,清,,1010,吴宏
-1552.2,-237.3,0,清,,1284,楊昌緒
-1563.2,333.8,0,清,,1254,李慶
1034.2,-983.2,0,清,,1635,“老田”
836.2,-1181.2,0,清,,986,雪莊
1156.2,-873.2,0,清,,1613,高遇
853.2,-1217.2,0,清,,981,孫逸
1209.2,-982.8,0,清,,1600,石溪（出版）
663.9,-1281.2,0,清,,1540,翁昇
686.2,-1328.2,0,清,,1125,費丹旭
-1391.2,-654.8,0,明,,1530,王樹穀
-1203.2,-873.2,0,清,,934,黄鼎
-1738,-339.2,0,清,,584,尤道垣
-1160.2,-433.2,0,明,,546,侯懋功
-1762.5,-92,0,明,,1515,囗澧
-1083.2,-470.2,0,明,,541,文嘉
-987.8,-1584.2,0,清,,1465,黄吕
-753.8,-1519.2,0,清,,1614,石城大雲
-822,-1419.9,0,明,,557,陸士仁
-1106.2,-479.2,0,明,,554,賴山陽
-720.8,-1614.4,809,明,4-16 明画全集 晚明浙江地区画家（嘉兴画派）,D003827,喬岳丹霞圖/喬嶽丹霞圖(故宫)
-1733.8,-346.1,188,明,4-16 明画全集 晚明浙江地区画家（嘉兴画派）,D003902,鶴洲秋泛圖/放鶴洲圖（故宫）
-710.9,-1618.8,956,明,4-16 明画全集 晚明浙江地区画家（嘉兴画派）,D003828,桐蔭寄傲圖
-225.6,-1473.2,0,清,,1668,劉彥沖合作
-1448.2,-597.7,0,清,,1457,茅麐
-159.8,-1613.2,0,清,,1694,英遇
-401.8,-1673.2,0,清,,1044,王素
-512.7,-1691.2,0,清,,1630,张穉
-1152.2,-570.2,0,清,,1389,王文治
-671.8,-1597.6,0,清,,1721,朱珏
-1237.2,-675.2,0,清,,1595,蔣于京
-1436.2,-136.7,0,明,,634,項聖謨
-184.6,-1668.8,450,元,3-05 元画全集 欧美藏品,D015959,水墨葡萄圖
-1655.5,-279.8,602,元,3-05 元画全集 欧美藏品,D016759,羅浮山樵圖
-46.7,-1767.4,686,明,4-02 明画全集 浙派,D007783,枯木竹石圖
-1760.6,-161.1,537,明,4-02 明画全集 浙派,D010794,羅漢圖
-219.4,-1754.3,388,明,4-18 明画全集 其他画家(杂卷）有纪年画家,D008881,採蓮圖
-1713.3,-436.6,627,明,4-18 明画全集 其他画家(杂卷）有纪年画家,D003941,松溪圖
-245,-1563.2,0,清,,1293,卞永譽
-271.8,-1464.2,0,清,,1327,張穆
-1568.2,-368.9,0,清,,1262,尤萃
-1215.2,-566.2,0,清,,1331,李熙垣
-1891.6,548.2,0,清,,1633,汪士鈜
-1309.2,-445.2,0,清,,991,祝昌
-1880.8,402.7,0,宋,,78,趙霖
-994.2,-216.2,0,宋,,53,陳居中
-1964,389.2,0,明,,587,陳栝
-1708.2,477.8,0,清,,1047,閔貞
-1668.2,252.8,0,清,,1016,張風
-1670,173.5,303,元,3-01 元画全集 故宫藏品,D016563,桃竹錦雞圖
-1575.3,-581,737,元,3-01 元画全集 故宫藏品,D016527,鍾離仙像
-1697.4,494.5,1000,明,4-08 明画全集 吴门画家,D006823,城關驟雨圖
-1612.2,-725.8,190,明,4-08 明画全集 吴门画家,D006789,柳閣賞荷圖
-2399.8,-435.1,0,清,,1405,孔繼榮
-2399.4,-261.8,0,清,,1353,孔毓坼
-2400,-619.9,0,清,,1470,幾穀
-2399.7,-450.1,0,清,,1714,施洽
-2399.9,-455.3,0,清,,1351,黄向堅
-2187.5,-298.1,139,清,5-24-3 清画全集 早中后期其他名家,D007600,劍川圖
-2188.2,-294,251,清,5-24-3 清画全集 早中后期其他名家,D005857,萬里尋親圖(八開)
-360.2,1751.3,0,清,,1297,湯貽汾
-1046.2,2254.8,0,清,,1419,牛石慧
-191.2,1584.2,0,清,,1307,徐鎬
-933.2,1875.8,0,明,,676,阮祖德
-87.5,1428.2,0,明,,665,姚允在
-829,2130.1,0,明,,700,王聲
-128.2,1267.2,0,明,,681,陳賢
-887.9,2329.3,0,清,,1645,梅琢
-218.2,1444.2,0,清,,996,梅清
-498,2400,0,明,,416,黄濟
-521.9,1395.2,0,明,,393,李在
-564.2,1252.2,0,清,,1253,黄瑩
1509.8,-1449.2,0,清,,1347,陳鑅
1333.2,-341.3,0,清,,921,楊晉
1402.2,-341.2,0,清,,1532,項聖謨（图目）
958.2,-242.1,0,元,,835,佚名（舊傳宋蘇漢臣）
1581.8,-1483.3,0,明,,794,顧重
2062.9,-1359,0,清,,1409,莊冏生
1244.2,-673.2,0,清,,1343,蘇仁山
914.5,-1687.9,49,明,4-08 明画全集 吴门画家,D008706,西林三十二景圖/西林風景圖十六開（圖目）
1760.5,162.9,996,明,4-08 明画全集 吴门画家,D002779,靈境仙所圖（鈴木敬）
1084.3,-1732.7,785,清,5-12 清画全集 新安名家,D002963,黄山臥游圖
1939.3,645.7,817,清,5-18 清画全集 金石画家,D011957,山水/山水十三開（圖目）
1424.6,-1465.7,655,清,5-24-1 清画全集 指画派,D013785,指畫秋柳歸鴉圖
1970.2,544.2,621,清,5-24-1 清画全集 指画派,D014826,鍾馗圖
1362.9,-1523.3,774,清,5-24-2 清画全集 京江画派/南苹画派等,D011820,春江迭嶂圖
2026.4,267.8,16,清,5-24-2 清画全集 京江画派/南苹画派等,D008593,臨頓新居第三圖
1057.5,-1914.9,18,清,5-24-3 清画全集 早中后期其他名家,D014633,竹林圖
2020.4,310,82,清,5-24-3 清画全集 早中后期其他名家,D014615,松溪歸隱圖
1954.2,599.3,473,清,5-03 清画全集 王翬与虞山派,D006473,芝仙書屋圖（王翬作畫，沈堅、黄鼎、孔衍、鄭淮、楊豹、馬昂、于琰、劉石齡、禹之鼎、王原祁、宋駿業、方孝維、唐岱、周茲、顧士琦、楊晋、顧卓、顧昉、許容、張振岳、王永、李堅、鄧煐、錢珍、黄衛、姚匡、馮纕補圖）
1821.8,-2181.8,0,明,,1545,汪建
1766.5,71.9,22,明,4-18 明画全集 其他画家(杂卷）有纪年画家,D006815,端午即景
2102.8,-560.2,0,清,,1310,朱英
1273.2,419.2,0,清,,965,弘仁
1928.8,-985.2,0,清,,1705,涂洛
1800.2,-549.2,0,清,,932,袁慰祖
1069.2,825.2,0,清,,926,王玖
1671.6,-157.7,865,元,3-04 元画全集 日本藏品,D016258,墨梅圖
1295.6,1078.7,180,元,3-04 元画全集 日本藏品,D017137,藻鯉鱖魚圖(對幅)
850.8,1447.5,548,元,3-04 元画全集 日本藏品,D015966,蓮鷺圖(對幅之一)
1653.1,-293.8,951,元,3-05 元画全集 欧美藏品,D016772,風竹圖
1051.8,1308.7,609,元,3-05 元画全集 欧美藏品,D016773,鍾馗元夜出游圖
1519.2,-226.5,0,清,,1617,應耨（印文）
1052.2,1015.2,0,清,,1161,鄒一桂
-403.5,-1327.2,0,清,,1261,姚文燮
-278.2,1499.2,0,清,,1232,萬上遴
-449.2,-1475.2,0,清,,1471,徐時顯
-295.1,1650.2,0,清,,1296,柳如是
-411.3,-2002.2,904,清,5-15 清画全集 金陵名家,D008011,秋山萬木圖
-231.9,2030.8,443,清,5-15 清画全集 金陵名家,D007993,開先寺看雲圖
-381.9,-2008,690,清,5-15 清画全集 金陵名家,D001271,山水圖
-238.1,2030.1,386,清,5-15 清画全集 金陵名家,D010286,巖嶺雙松圖册頁
-418.2,-1717.8,144,明,4-20 明画全集 佚名作品,D000635,(傳)白玉蟾三仙圖/三仙圖(出版)
-704.6,1659.6,540,明,4-20 明画全集 佚名作品,D000646,花鳥圖(對幅)
-422.1,-1999.9,687,清,5-15 清画全集 金陵名家,D014475,水閣漁舟圖
-678.6,1928.1,573,清,5-15 清画全集 金陵名家,D007412,柳閣觀書圖
-7.6,1768,983,明,4-08 明画全集 吴门画家,D009072,蟠溪逸興圖
-780.2,-1586.6,285,明,4-08 明画全集 吴门画家,D008426,飛閣憑江圖
46,1767.4,702,明,4-08 明画全集 吴门画家,D009757,太行晴雪圖
-802.4,-1575.4,210,明,4-17 明画全集 明末清初/晚明其他画家（嘉兴画派）,D002799,山水册頁(官網無中文名)
3.9,1768,727,明,4-17 明画全集 明末清初/晚明其他画家（嘉兴画派）,D002787,仿古山水册頁六開(官網無中文名)
-664.4,-1870.6,192,明,4-18 明画全集 其他画家(杂卷）有纪年画家,D003423,梅花
-167.2,1760.1,712,明,4-18 明画全集 其他画家(杂卷）有纪年画家,D003468,秋雨滋瓊圖
-649.6,-1644.4,996,明,4-20 明画全集 佚名作品,D001006,荷塘聚禽圖
76,1766.4,18,明,4-20 明画全集 佚名作品,D001008,探梅圖
-714.9,-1617,865,明,4-20 明画全集 佚名作品,D000669,山水人物圖
-156.1,1761.1,483,明,4-20 明画全集 佚名作品,D001688,山水圖
-540.4,-1990.3,141,清,5-24-3 清画全集 早中后期其他名家,D004832,聽阮圖
10.7,2044,539,清,5-24-3 清画全集 早中后期其他名家,D004738,獨樹圖/李鍇獨樹圖像卷
-551,-1679.9,768,明,4-08 明画全集 吴门画家,D010942,寫生花蝶圖
-238.3,1751.9,373,明,4-08 明画全集 吴门画家,D010579,江山勝覽圖
-565.7,-1675.1,0,明,4-08 明画全集 吴门画家,D013004,秋花蛺蝶圖
1533.2,84.2,0,清,,968,石濤
1446.2,-127.5,0,清,,924,徐玫
1557.2,35.8,0,清,,920,上睿
1462.2,467.8,0,清,,1615,石溪等（出版）
1564.4,-369.5,350,宋,2-05 宋画全集 国内散目,D016695,黄檗裴休問答圖
1457.6,145.6,820,宋,2-05 宋画全集 国内散目,D016698,玄沙接物利生圖
1604.3,-495.3,188,元,3-04 元画全集 日本藏品,D016259,蘭竹圖(四幅)
1651.5,302.8,149,元,3-04 元画全集 日本藏品,D016687,翠竹圖
13.8,-1598.2,0,清,,952,惲壽平
-154.2,-1574.2,0,清,,950,吴歷
197.9,-1718.2,0,清,,1579,劉石齡
-264.2,-1532.2,0,清,,1153,唐岱
-661.2,-1058.2,0,清,,935,王原祁
1119.2,733.2,0,清,,918,王翬等
-522.2,-1187.2,0,清,,1598,顧政
1112.2,804.2,0,清,,925,蔡遠
-331.2,-872.2,0,元,,1499,王繹
1555.7,631.6,794,元,3-01 元画全集 故宫藏品,D016561,楊竹西小像
-701.2,-1156.2,0,清,,1451,朱照
1558.2,442.5,0,清,,1213,蘇六朋
-525.6,-873.6,157,唐,1-04 先秦汉唐 英藏敦煌藏经洞出土图像,D018947,神、菩薩
644.6,826.6,910,唐,1-04 先秦汉唐 英藏敦煌藏经洞出土图像,D018948,淨土
-717.4,-1155.4,314,宋,2-08 宋画全集 续编,D015037,百雁圖（鈴木敬）(官網無信息）
773.2,1118.8,690,宋,2-08 宋画全集 续编,D002178,五龍圖(官網）
660.2,1106.2,0,清,,339,顏嶧
-490.2,-968.2,0,明,,719,王允齡
720.2,879.2,0,明,,677,徐敬
-607.7,-1157.1,69,五代,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,D015468,佛
604.3,1158.9,862,五代,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,D015469,佛
-887.4,-1030.6,219,宋,2-07 宋画全集 日本藏品,D015906,文姬圖
588,1226.3,470,宋,2-07 宋画全集 日本藏品,D015907,孔子見榮啓期圖
-910.9,-1410.4,124,元,3-03 元画全集 国内散目,D016834,柳陰黄鸝圖
966.7,1372.8,499,元,3-03 元画全集 国内散目,D016835,樓閣圖
-924.7,-1506.9,945,明,4-16 明画全集 晚明浙江地区画家（嘉兴画派）,D009059,仿黄鶴山樵山水
899.7,1522,941,明,4-16 明画全集 晚明浙江地区画家（嘉兴画派）,D011112,榮莭圖
-930.2,-968.2,0,清,,1179,姚文瀚
735.2,1234.2,0,清,,1178,王致誠
-725.6,-764.6,545,唐,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,D015394,觀無量壽佛經變（提供目錄顯示與Дx316為同一件）
926.8,421.2,6,唐,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,D015395,觀無量壽佛經變（提供目錄顯示與Дx316為同一件）
-988.6,-1041.6,37,宋,2-09 宋画全集 俄藏西夏黑水城出土图像,D017442,勝樂輪金剛或呼金剛曼荼羅
1172.1,689.7,116,宋,2-09 宋画全集 俄藏西夏黑水城出土图像,D017443,勝樂金剛曼荼羅
-1347.2,-674.2,0,清,,1647,大振
-1190.2,-668.2,0,清,,1634,程元愈
-1023.6,-951.6,390,宋,2-06 宋画全集 欧美藏品,D017280,果熟來禽圖
1390.6,259.6,391,宋,2-06 宋画全集 欧美藏品,D017281,狩獵圖
-1197.2,-701,0,明,,1608,汪度
1712.7,438.8,205,明,5-12 清画全集 新安名家,D011111,新安五家合作岡陵圖
-1031.3,-886.6,240,宋,2-02 宋画全集 上博藏品,D016977,人物故事圖
1529.6,-217.4,242,宋,2-02 宋画全集 上博藏品,D016978,秋山蕭寺圖
-1450.1,-846.3,269,元,3-05 元画全集 欧美藏品,D015958,柳陰歸牧圖
1676.5,91.8,813,元,3-05 元画全集 欧美藏品,D016768,松下著書圖
1763.4,-127.4,331,明,4-08 明画全集 吴门画家,D009692,山静日長書畫（文徵明作書，文嘉補圖）
-693.2,-706.2,0,明,,687,陳元素
1759.8,-170.4,44,明,4-18 明画全集 其他画家(杂卷）有纪年画家,D009468,蘭石圖（卞文瑜補石）
-1006.2,-819.2,0,清,,1063,李寅
-790.2,-763.3,0,明,,467,施雨
1294.2,-289.8,0,明,,465,彭舜卿
-756.2,-646.2,0,明,,715,朱士瑛
1571.2,28.6,0,清,,575,文定
-1427.6,-521.3,90,宋,2-01 宋画全集 故宫藏品,D016367,水閣風涼圖
1373.6,64.6,965,宋,2-01 宋画全集 故宫藏品,D016368,臨流撫琴圖
-1651.9,-630.2,821,明,4-08 明画全集 吴门画家,D001335,蘭竹石圖(翻譯公司）
1759.5,173.2,474,明,4-08 明画全集 吴门画家,D001399,雲山平遠圖（合同）
-1233,-433.6,810,五代,1-04 先秦汉唐 英藏敦煌藏经洞出土图像,D017761,地藏十王圖
1244.3,-400,562,五代,1-04 先秦汉唐 英藏敦煌藏经洞出土图像,D017764,行道天王圖
-1149.8,-621.4,202,五代,1-05 先秦汉唐 法图藏敦煌藏经洞出土图像,D019334,佛陀坐像
1242.6,-405.3,4,五代,1-05 先秦汉唐 法图藏敦煌藏经洞出土图像,D019335,兩千手千眼觀音
-1345.7,-196.6,396,宋,2-01 宋画全集 故宫藏品,D016442,百花圖
1302.5,-391.3,455,宋,2-01 宋画全集 故宫藏品,D016263,便橋會盟圖
-1317.1,-338.8,880,宋,2-01 宋画全集 故宫藏品,D016487,膽瓶秋卉圖
1278.3,-464.3,786,宋,2-01 宋画全集 故宫藏品,D016488,水仙圖
-1266.4,-495.8,272,宋,2-06 宋画全集 欧美藏品,D017162,錢塘觀潮圖
1307.3,-374.8,989,宋,2-06 宋画全集 欧美藏品,D017163,消夏圖
-1347.2,-471.8,0,明,,833,佚名（方壺款）
1151.2,-372.2,0,明,,829,佚名（舊傳宋李公麟）
-1080.2,-499.6,0,元,,387,劉元
1150.2,-461.8,0,元,,273,李升
-1162.3,-597.8,198,五代,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,D015333,佛像幡頭
1297.9,154.3,453,五代,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,D015334,菩薩像幡
-1284.9,-445.8,398,宋,2-01 宋画全集 故宫藏品,D016266,四羊圖
1354,127.3,499,宋,2-01 宋画全集 故宫藏品,D016283,錢塘觀潮圖
-1147.5,-625.8,488,五代,2-04 宋画全集 台北宋画,D017519,匡廬圖
1270.8,305.4,150,五代,2-04 宋画全集 台北宋画,D017528,秋山問道圖
-1193.2,-652.6,838,宋,2-07 宋画全集 日本藏品,D016746,達摩面壁圖
1383.6,548.6,386,宋,2-07 宋画全集 日本藏品,D016757,古柏歸禽圖
-1481.4,-790.2,234,元,3-03 元画全集 国内散目,D016841,蜂覓花間圖
1634.7,383,895,元,3-03 元画全集 国内散目,D016845,澄江寒月圖
-1130.2,-451.2,0,明,,595,孫克弘
1058.2,203.2,0,明,,552,邵彌
-116,-1339.2,0,明,,590,董其昌
-282.8,1745.2,750,明,4-01 明画全集 宫廷绘画,D005179,踏雪尋梅圖
-254.4,-1782.6,244,明,4-01 明画全集 宫廷绘画,D003991,雙鯉圖（傳）朱瞻基
-213.8,1755,183,明,4-02 明画全集 浙派,D005427,中秋圖
61.1,-1766.9,683,明,4-02 明画全集 浙派,D005563,
-237,1752,114,明,4-08 明画全集 吴门画家,D001176,江山無盡（合同）
-637,-1649.3,872,明,4-08 明画全集 吴门画家,D003650,五湖釣叟圖
-234.1,-1752.4,302,明,4-08 明画全集 吴门画家,D007486,重巒積雪圖
95.5,1765.4,448,明,4-08 明画全集 吴门画家,D010024,溪橋釣艇圖
-226,-1753.5,594,明,4-08 明画全集 吴门画家,D010872,賞秋圖
-378,1727.1,807,明,4-20 明画全集 佚名作品,D000639,蓮池圖(出版)(鈴木敬)/蓮花落圖(暫名)
-206.3,2033.6,169,清,5-13 清画全集 梅清与宣城画派,D000178,蘭石圖
-192.6,-2034.9,722,清,5-13 清画全集 梅清与宣城画派,D000255,山水扇頁
-510.1,1203.4,290,五代,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,D015494,彌勒上生經變
65.3,-1305.4,108,五代,1-03 先秦汉唐 俄藏敦煌藏经洞出土图像,D015528,菩薩像胸部
-675.2,1316.2,0,清,,1206,董邦達等
68.2,-1463.2,0,清,,1194,蔣廷錫等
-524.2,1151.2,0,清,,1067,戴熙
-110.4,-1174.2,0,明,,537,孫克弘等
-474.2,1349.2,0,清,,1144,吴嘉猷
144.3,-1490.2,0,清,,1134,顧澐
-99.1,1325.2,0,明,,1534,林允俊
-421.8,-1356.2,0,明,,635,項德新
-380.2,-1401.2,0,清,,651,張學曾
-318.8,1229.2,0,明,,408,周全
-424.9,-1172.2,0,明,,405,蕭海山
-350.8,1482.2,0,清,,1594,袁浦
-209.8,983.2,0,宋,,64,趙伯駒
-63.8,1047.2,0,宋,,58,馬麟
-238.8,905.2,0,宋,,92,張激
-229.6,-1095.2,0,明,,538,陳祼
-486.7,1699.7,432,明,4-01 明画全集 宫廷绘画,D010114,雪樹寒禽圖
-537.1,-1684.4,989,明,4-01 明画全集 宫廷绘画,D002765,雙鷹圖
-482.8,1700.8,580,明,4-01 明画全集 宫廷绘画,D003462,桂菊山禽圖
-536.9,-1684.5,15,明,4-01 明画全集 宫廷绘画,D003365,朱瞻基行樂圖
-500.2,1654.2,0,清,,1329,包棟
-533,1528.2,0,清,,1648,紀映鍾
22.8,1359.8,271,宋,2-07 宋画全集 日本藏品,D016186,梅花詩意圖
-785.6,-1223.6,974,宋,2-07 宋画全集 日本藏品,D016195,雲起樓圖
-217.4,1432.6,159,宋,2-09 宋画全集 俄藏西夏黑水城出土图像,D017421,文殊菩薩
-800.6,-1210.6,270,宋,2-09 宋画全集 俄藏西夏黑水城出土图像,D017432,勝樂金剛雙修像
-40.2,1442.2,0,清,,1030,胡玉昆
-850.1,-1550.2,955,明,5-15 清画全集 金陵名家,D018550,周櫟園上款什册（鈴木敬）/周亮工藏畫册（樓老師）
-797.2,-1176.2,0,清,,1427,尤紹
-23.8,1502.2,0,清,,948,張洽
-242.4,1533.6,649,宋,2-06 宋画全集 欧美藏品,D016895,松齋静坐圖
-254.1,-1351.6,32,宋,2-06 宋画全集 欧美藏品,D016896,桃花鴛鴦圖
-260.5,-1397.2,0,清,,134,程梁
-257.8,-1662.2,0,清,,1079,奚岡
6.2,1549.2,0,清,,1708,江磊齋
28.9,1359.7,189,宋,2-02 宋画全集 上博藏品,D016999,秋葵圖
