Id,Label,timeset,院系,课程性质,课程体系,是否允许外院选课,上课语言,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class
5143104,设计工程学,,软件学院,专业学位课,专业学位,是,双语,8,2736,12,0.197215,0.211917,0.000063,4
5143106,信息产品设计与实践,,软件学院,专业选修课,专业学位,是,双语,8,2287,12,0.197215,0.211917,0.000063,4
5143113,智能驾驶车辆系统和软件开发,,软件学院,专业选修课,专业学位,否,中文,3,180,11,0.233008,0.25335,0,4
5143116,大数据地理信息系统,,软件学院,专业选修课,专业学位,否,中文,5,161,11,0.244628,0.270091,0,4
5143117,5G车路协同在无人驾驶的应用,,软件学院,专业选修课,专业学位,否,中文,3,190,11,0.233008,0.25335,0,4
5143118,高级前端开发技术,,软件学院,专业选修课,专业学位,否,中文,6,222,11,0.244809,0.270654,0,4
5143124,图像处理识别技术应用与实践,,软件学院,专业选修课,专业学位,否,中文,7,735,11,0.233223,0.254223,0,4
5143125,数据挖掘与应用,,软件学院,专业选修课,专业学位,否,中文,7,846,11,0.233223,0.254223,0,4
5143126,知识图谱构建与应用,,软件学院,专业选修课,专业学位,否,中文,6,582,11,0.233223,0.254223,0,4
5143128,高级数据结构与算法分析,,软件学院,专业选修课,专业学位,否,中文,8,1030,11,0.244823,0.270771,0,4
5143129,游戏开发关键技术,,软件学院,专业选修课,专业学位,否,中文,8,660,11,0.244823,0.270771,0,4
5143131,智能化软件工程,,软件学院,专业选修课,专业学位,否,中文,7,652,11,0.233223,0.254223,0,4
5143133,智能系统架构与算法应用,,软件学院,专业选修课,专业学位,否,中文,6,207,11,0.233223,0.254223,0,4
5143134,云原生技术及应用,,软件学院,专业选修课,专业学位,否,中文,8,1052,11,0.244823,0.270771,0,4
5143135,计算机图形学,,软件学院,专业选修课,专业学位,否,全外文,7,410,11,0.233223,0.254223,0,4
5143137,智能化软件质量保证,,软件学院,专业选修课,专业学位,否,中文,7,402,11,0.233223,0.254223,0,4
5143138,高级分布式系统,,软件学院,专业选修课,专业学位,否,中文,7,487,11,0.233223,0.254223,0,4
5143139,智能移动应用开发技术,,软件学院,专业选修课,专业学位,否,中文,7,601,11,0.233223,0.254223,0,4
5143140,系统软件开发实践,,软件学院,专业选修课,专业学位,否,中文,7,444,11,0.233223,0.254223,0,4
5143141,遥感图像智能分析,,软件学院,专业选修课,专业学位,否,中文,7,301,11,0.233223,0.254223,0,4
5143143,算法理论与实践,,软件学院,专业选修课,专业学位,否,中文,7,602,11,0.233223,0.254223,0,4
521032,法语文体学,,外国语学院,专业学位课,学术学位,是,全外文,2,26,1,1,1,0,255
521033,20世纪文学批评理论,,外国语学院,专业学位课,学术学位,是,全外文,2,26,1,1,1,0,255
521077,现代俄语理论,,外国语学院,专业选修课,学术学位,否,双语,4,84,2,0.615385,0.6875,0,180
521084,文化与翻译,,外国语学院,专业学位课,学术学位,是,全外文,8,223,12,0.176553,0.184954,0.000074,179
521085,文学与翻译,,外国语学院,专业学位课,学术学位,是,双语,9,244,11,0.211574,0.225497,0.000211,179
521086,翻译研究专题讲座,,外国语学院,专业学位课,学术学位,是,双语,6,147,11,0.211533,0.225186,0.000211,179
521087,翻译史概论,,外国语学院,专业学位课,学术学位,是,双语,6,151,11,0.211533,0.225186,0.000211,179
523111,英汉结构比较,,外国语学院,专业选修课,学术学位,是,全外文,5,43,12,0.189476,0.200395,0.000075,179
523140,国际组织与全球治理,,外国语学院,专业选修课,学术学位,是,全外文,7,219,11,0.20531,0.216538,0,179
523142,量性研究：方法与设计,,外国语学院,专业选修课,学术学位,是,双语,9,229,11,0.211616,0.225846,0,179
523144,应用翻译研究,,外国语学院,专业选修课,学术学位,是,双语,3,42,13,0.158969,0.165268,0,179
541002,中华文化传播,,传媒与国际文化学院,专业学位课,,是,中文,20,3790,12,0.211106,0.228367,0.000391,210
543111,翻译批评与赏析,,外国语学院,专业选修课,专业学位,否,双语,3,45,11,0.211502,0.224837,0.000124,179
543112,中国现当代文学译介与传播,,外国语学院,专业选修课,学术学位,是,双语,4,117,11,0.211533,0.225031,0.000124,179
6001918,研究生英语,,工程师学院,专业学位课,专业学位,是,全外文,59,25391,11,0.244837,0.278711,0.004488,273
6001921,工程技术创新前沿,,工程师学院,专业学位课,专业学位,是,中文,46,11692,10,0.245861,0.276578,0.001055,273
6001922,产业技术发展前沿,,工程师学院,专业学位课,专业学位,是,中文,46,11736,10,0.245861,0.276578,0.001055,273
6001926,高阶工程认知与实践,,工程师学院,专业学位课,专业学位,是,中文,10,1529,10,0.24287,0.266929,0.000033,273
6002001,研究生论文写作指导,,工程师学院,专业选修课,专业学位,是,中文,110,28974,10,0.273254,0.312823,0.028269,273
6041038,智慧能源系统工程,,工程师学院,专业学位课,专业学位,是,中文,16,2497,11,0.224231,0.247691,0.000136,273
6041039,智慧能源工程案例分析,,工程师学院,专业学位课,专业学位,是,中文,14,962,11,0.217724,0.239747,0.000001,273
6041052,数据科学技术与软件实现,,工程师学院,专业学位课,专业学位,是,双语,11,951,11,0.237626,0.264549,0.000038,273
6041053,机器学习与数据挖掘工程,,工程师学院,专业学位课,专业学位,是,中文,13,711,11,0.237075,0.26371,0.000032,273
6041156,新能源装备无损检测及其评价技术,,工程师学院,专业选修课,专业学位,是,中文,2,0,0,0,0,0,256
6041161,能源动力行业前沿技术及工程应用,,工程师学院,专业学位课,专业学位,是,中文,8,460,11,0.216855,0.23758,0,273
6041162,新能源发电及利用案例分析,,工程师学院,专业学位课,专业学位,是,中文,8,676,11,0.216855,0.23758,0,273
6041302,电子与信息工程技术管理,,工程师学院,专业学位课,专业学位,是,中文,27,5781,11,0.237271,0.26538,0.000854,273
6041315,机器学习,,工程师学院,专业学位课,专业学位,是,中文,20,2764,11,0.237193,0.264603,0.000091,273
6041401,标准与知识产权,,工程师学院,专业学位课,专业学位,是,双语,27,5245,11,0.217669,0.241118,0.000176,273
6041420,空中机器人技术基础,,工程师学院,专业选修课,专业学位,是,中文,5,78,11,0.214654,0.231491,0,273
6041902,实用交际英语,,工程师学院,专业学位课,专业学位,是,全外文,63,20040,11,0.222234,0.250996,0.001403,273
6041903,中国特色社会主义理论与实践研究,,工程师学院,专业学位课,通用课程,是,中文,148,57174,11,0.240489,0.283584,0.013201,273
6041923,高阶工程认知实践,,工程师学院,专业学位课,专业学位,是,中文,33,8902,10,0.245678,0.275064,0.000454,273
6041928,工程伦理,,工程师学院,专业学位课,专业学位,是,,11,1938,10,0.242898,0.267084,0.000038,273
6043133,低碳能源系统理论与设计,,工程师学院,专业选修课,专业学位,是,中文,10,494,11,0.217097,0.238112,0,273
6043152,工业数据统计分析,,工程师学院,专业学位课,专业学位,是,中文,7,492,11,0.214675,0.231724,0,273
6043308,射频测量技术,,工程师学院,专业选修课,专业学位,是,中文,10,847,11,0.201948,0.223272,0,273
6043310,电子与通信工程领域前沿讲座,,工程师学院,专业选修课,专业学位,是,中文,14,2159,11,0.237193,0.264156,0.000094,273
6043412,智能控制技术,,工程师学院,专业学位课,专业学位,是,中文,2,113,11,0.214621,0.231219,0,273
6043512,嵌入式系统设计,,工程师学院,专业选修课,专业学位,是,中文,4,240,11,0.214654,0.231491,0,273
6043909,优化算法,,工程师学院,专业选修课,专业学位,是,中文,13,2534,11,0.237127,0.263943,0.000009,273
6043910,工程中的有限元方法,,工程师学院,专业选修课,专业学位,是,中文,13,2567,11,0.232289,0.256328,0.000116,273
6043911,数值计算方法,,工程师学院,专业选修课,专业学位,是,双语,14,3004,10,0.245524,0.272994,0.000121,273
6043914,科技创新案例探讨与实战,,工程师学院,专业选修课,专业学位,是,中文,13,2064,11,0.217504,0.23937,0,273
6043915,数据分析的概率统计基础,,工程师学院,专业选修课,专业学位,是,中文,14,1985,11,0.237101,0.263865,0.000017,273
6043916,创新设计方法,,工程师学院,专业选修课,专业学位,是,中文,8,1971,11,0.216866,0.237697,0,273
6043917,工程数值分析,,工程师学院,专业选修课,专业学位,是,中文,4,632,11,0.216811,0.237192,0,273
6043920,工程师创新创业思维,,工程师学院,专业选修课,专业学位,是,中文,13,1156,11,0.236891,0.263419,0.000028,273
6044906,数学建模,,工程师学院,专业选修课,专业学位,是,中文,16,3294,11,0.221283,0.245615,0.000052,273
611207,偏微分方程专题选讲(I),,数学科学学院,专业学位课,,是,中文,4,68,12,0.197342,0.210904,0,2
611254,表示论方法及其应用,,数学科学学院,专业学位课,学术学位,是,中文,2,17,12,0.197324,0.210671,0,2
611267,几何与物理,,数学科学学院,专业学位课,学术学位,是,中文,4,47,12,0.197342,0.210904,0,2
612305,非平衡态统计物理,,物理学院,专业学位课,,是,中文,2,11,13,0.147822,0.154318,0,192
613923,组织行为与决策,,心理与行为科学系,专业选修课,通用课程,是,双语,5,164,13,0.146071,0.151441,0,194
613924,实验认知心理学动态,,心理与行为科学系,专业选修课,学术学位,是,中文,8,390,13,0.146941,0.153663,0,194
621022,复分析,,数学科学学院,专业学位课,学术学位,是,中文,5,42,12,0.197333,0.210787,0,2
623322,非线性光学,,物理学院,专业选修课,,是,中文,4,54,13,0.147827,0.154434,0,192
623421,量子光学,,物理学院,专业选修课,,是,全外文,7,152,13,0.147852,0.154784,0,192
6311050,遗传学分析,,浙江大学-西湖大学联培项目,专业学位课,学术学位,否,全外文,12,1886,12,0.190713,0.204246,0.000024,203
6311072,深度强化学习,,浙江大学-西湖大学联培项目,专业学位课,学术学位,否,全外文,3,35,13,0.174082,0.183893,0,26
6313045,图像处理与分析,,浙江大学-西湖大学联培项目,专业选修课,学术学位,否,全外文,3,31,13,0.174082,0.183893,0,26
6319004,民族音乐的人文诠释,,浙江大学-西湖大学联培项目,公共选修课,学术学位,否,中文,3,23,13,0.174082,0.183893,0,26
6319005,中外美术通识,,浙江大学-西湖大学联培项目,公共选修课,学术学位,否,中文,2,0,0,0,0,0,257
6319008,西方音乐人文阐释,,浙江大学-西湖大学联培项目,公共选修课,学术学位,否,中文,2,0,0,0,0,0,258
711006,特殊环境神经内分泌学,,生命科学学院,专业学位课,学术学位,是,中文,4,32,13,0.162017,0.16908,0,203
711020,生物物理学专题,,生命科学学院,专业学位课,通用课程,是,中文,8,172,12,0.196583,0.210087,0.000003,203
711032,系统与分子进化,,生命科学学院,专业学位课,学术学位,是,中文,4,28,13,0.167323,0.17737,0,203
711169,实验室轮转课程,,生命科学学院,专业学位课,学术学位,否,中文,13,2395,12,0.190722,0.204362,0.000025,203
711170,生物科研入门,,生命科学学院,专业学位课,学术学位,否,中文,11,1680,13,0.167369,0.178186,0,203
711171,细胞生物学,,生命科学学院,专业学位课,学术学位,是,中文,13,1810,12,0.190713,0.204246,0.000024,203
711172,生命科学研究的基础和前沿,,生命科学学院,专业学位课,学术学位,是,中文,12,1582,12,0.190561,0.203625,0.000012,203
711173,生物化学进阶,,生命科学学院,专业学位课,学术学位,是,双语,13,1490,12,0.190713,0.204246,0.000024,203
712058,蛋白质组学（全英文）,,生命科学学院,专业学位课,通用课程,是,全外文,6,122,12,0.196574,0.209971,0,203
7121016,可持续城市系统,,国际联合学院（海宁国际校区）,专业学位课,通用课程,是,全外文,2,63,11,0.213702,0.226279,0,4
7121020,投资学,,国际联合学院（海宁国际校区）,专业学位课,专业学位,否,全外文,5,1074,11,0.204381,0.214799,0,274
7121029,动力与电气工程前沿技术,,国际联合学院（海宁国际校区）,专业学位课,专业学位,是,双语,3,86,11,0.213713,0.226395,0,4
7122001,跨文化管理与沟通,,国际联合学院（海宁国际校区）,专业学位课,专业学位,否,全外文,1,0,0,0,0,0,259
7122005,工程前沿技术讲座,,国际联合学院（海宁国际校区）,专业学位课,通用课程,是,中文,2,82,11,0.213702,0.226279,0,4
7122006,现代控制理论,,国际联合学院（海宁国际校区）,专业学位课,通用课程,是,全外文,5,155,11,0.236865,0.257231,0.000055,4
7122009,数值计算方法,,国际联合学院（海宁国际校区）,专业学位课,通用课程,是,中文,6,249,11,0.233147,0.253932,0,4
7122010,科学研究与写作指导,,国际联合学院（海宁国际校区）,专业学位课,通用课程,是,双语,17,1862,10,0.271766,0.298809,0.00207,4
7122012,优化原理与方法,,国际联合学院（海宁国际校区）,专业学位课,通用课程,是,双语,3,114,11,0.213702,0.226279,0,4
7122013,人工智能理论和高级应用,,国际联合学院（海宁国际校区）,专业学位课,通用课程,是,双语,7,706,10,0.263232,0.287768,0,4
7122019,工程伦理,,国际联合学院（海宁国际校区）,专业学位课,专业学位,否,全外文,4,191,10,0.256806,0.277001,0,4
7123020,先进半导体与器件理论,,国际联合学院（海宁国际校区）,专业选修课,通用课程,是,全外文,2,38,11,0.213702,0.226279,0,4
7123037,区块链与数字货币,,国际联合学院（海宁国际校区）,专业选修课,专业学位,否,全外文,6,1243,11,0.204391,0.214915,0,274
7123050,自然语言分析与机器学习,,国际联合学院（海宁国际校区）,专业选修课,专业学位,否,全外文,7,1275,10,0.256821,0.27735,0.001898,274
7123101,可靠性工程与维护管理,,国际联合学院（海宁国际校区）,专业选修课,专业学位,是,,2,0,0,0,0,0,260
713016,放射分子生物学,,生命科学学院,专业选修课,通用课程,是,中文,5,84,12,0.189333,0.201877,0,203
713019,细胞信号转导（全英文）,,生命科学学院,专业选修课,学术学位,是,全外文,13,1892,12,0.190713,0.204246,0.000024,203
714004,植物显微技术,,生命科学学院,专业选修课,学术学位,否,双语,4,68,12,0.189325,0.201761,0,203
723020,电子加速器技术及应用,,生命科学学院,专业选修课,通用课程,是,中文,3,51,13,0.167329,0.177487,0,203
823088,低温传热学,,能源工程学院,专业选修课,专业学位,是,中文,7,202,11,0.215527,0.231938,0.000001,78
9003,中国国情,,研究生院,公共选修课,通用课程,否,中文,8,69,10,0.259335,0.281377,0.002751,30
911001,生物化工前沿,,化学工程与生物工程学院,专业学位课,通用课程,是,中文,7,589,11,0.210289,0.22293,0,206
913003,生物化工专题讨论（专业外语）,,化学工程与生物工程学院,专业选修课,通用课程,是,中文,7,583,11,0.210289,0.22293,0,206
9809003,音乐剧演唱艺术,,公共体育与艺术部,公共选修课,通用课程,是,双语,9,73,10,0.268973,0.294518,0.000002,4
9809004,武术,,公共体育与艺术部,公共选修课,通用课程,是,中文,3,0,0,0,0,0,261
9809005,匹克球,,公共体育与艺术部,公共选修课,通用课程,是,中文,8,52,11,0.22542,0.238828,0,4
9809006,极限飞盘,,公共体育与艺术部,公共选修课,通用课程,是,中文,9,73,11,0.237586,0.256392,0.000006,4
9809007,排舞,,公共体育与艺术部,公共选修课,通用课程,是,中文,2,0,0,0,0,0,262
9809009,啦啦操,,公共体育与艺术部,公共选修课,通用课程,是,,3,0,0,0,0,0,263
9809317,聆听中国民族弹拨乐,,公共体育与艺术部,公共选修课,通用课程,是,中文,8,51,10,0.263653,0.28818,0,4
2712002,动力与电气工程前沿技术,,能源工程学院,专业学位课,专业学位,是,中文,3,366,11,0.216429,0.232008,0,273
6043906,中国马克思主义与当代,,工程师学院,专业学位课,专业学位,是,中文,15,4399,11,0.242267,0.269915,0.000264,273
1211386,土木水利科技前沿,,建筑工程学院,专业学位课,通用课程,是,中文,7,264,10,0.230134,0.252186,0.001346,273
1402001,资源与环境研究学术前沿,,环境与资源学院,专业学位课,专业学位,是,中文,6,222,11,0.223565,0.242157,0.000142,273
2113002,计算机前沿技术与工程方法概论,,计算机科学与技术学院,专业学位课,专业学位,否,双语,6,348,11,0.225645,0.246943,0.000105,273
2113004,智能技术、系统与应用,,计算机科学与技术学院,专业学位课,专业学位,是,中文,5,353,11,0.21879,0.238375,0,273
2611002,材料与化学工程技术进展,,材料科学与工程学院,专业学位课,专业学位,是,中文,11,714,11,0.229838,0.253335,0.003429,273
2713003,面向节能与新能源应用的低温制冷新技术,,能源工程学院,专业选修课,学术学位,是,中文,2,45,11,0.220385,0.238404,0.00005,78
6001925,研究生英语应用能力提升,,工程师学院,专业学位课,专业学位,是,全外文,15,7476,11,0.227584,0.253999,0.000259,273
5012001,中国概况,,国际教育学院,专业学位课,学术学位,是,中文,16,2476,11,0.232163,0.253155,0.002317,210
1323122,专业英语与科技论文写作,,生物系统工程与食品科学学院,专业学位课,通用课程,是,双语,30,3631,12,0.210124,0.228008,0.00271,24
2824001,国际化工前沿,,化学工程与生物工程学院,专业选修课,学术学位,是,全外文,24,3200,11,0.227282,0.247378,0.003773,206
211119,中国公法专题研究(英),,光华法学院,专业学位课,学术学位,是,全外文,2,83,12,0.210961,0.226192,0,210
2211010,非传统安全管理理论（Ⅱ）,,公共管理学院,专业学位课,学术学位,是,中文,6,221,12,0.213394,0.230888,0.000015,70
2223020,国际安全专题:外交政策与安全,,公共管理学院,专业选修课,学术学位,是,双语,7,283,12,0.213437,0.231101,0.000067,70
411184,汉语语法学,,人文学院,专业学位课,学术学位,是,中文,6,158,12,0.211721,0.227295,0.003959,210
411185,认知语言学,,人文学院,专业学位课,学术学位,是,双语,5,124,12,0.211356,0.226768,0.000188,210
2711003,专业英语(能源),,能源工程学院,专业学位课,,是,中文,11,2132,12,0.181649,0.195937,0,78
111005,高级世界经济学前沿,,经济学院,专业学位课,通用课程,是,中文,4,69,12,0.173604,0.182604,0,30
1111143,测试技术专题,,光电科学与工程学院,专业学位课,,是,中文,3,89,13,0.165408,0.174656,0,8
111122,高级金融学,,经济学院,专业学位课,学术学位,否,中文,6,81,12,0.174649,0.184073,0.000216,30
111125,高级区域经济学前沿,,经济学院,专业学位课,学术学位,是,全外文,6,135,12,0.175909,0.186336,0,30
111128,高级西方经济学前沿,,经济学院,专业学位课,学术学位,是,全外文,2,19,13,0.14962,0.155658,0,30
111130,公司金融理论与实证,,经济学院,专业学位课,学术学位,否,双语,7,218,12,0.17366,0.183129,0,30
111132,高级政治经济学,,经济学院,专业学位课,专业学位,是,双语,10,702,11,0.207103,0.22,0.000453,30
111133,互联网金融前沿,,经济学院,专业学位课,学术学位,是,中文,5,64,12,0.174635,0.183917,0.000167,30
111136,高级劳动经济学,,经济学院,专业学位课,学术学位,否,中文,2,24,12,0.17228,0.179968,0,30
113130,经济金融类英文学术论文写作,,经济学院,专业选修课,学术学位,是,双语,5,180,12,0.175887,0.186142,0,30
113136,家庭经济学,,经济学院,专业选修课,学术学位,否,双语,3,36,12,0.173597,0.182488,0,30
1211269,交通流建模方法,,建筑工程学院,专业学位课,通用课程,是,中文,2,51,1,1,1,0,264
1211270,道路交通信号配时理论与方法,,建筑工程学院,专业学位课,通用课程,是,中文,2,51,1,1,1,0,264
1211298,城市环境与城市形态设计,,建筑工程学院,专业学位课,专业学位,是,中文,3,70,10,0.218678,0.233427,0,18
1211301,城乡规划理论与实践,,建筑工程学院,专业学位课,,是,中文,2,25,11,0.182289,0.190813,0,18
1211310,道路理论与方法,,建筑工程学院,专业学位课,通用课程,是,中文,2,40,1,1,1,0,16
1211322,城市形态,,建筑工程学院,专业学位课,学术学位,是,中文,6,472,10,0.218723,0.233815,0,18
1211323,可持续建筑技术理论与方法,,建筑工程学院,专业学位课,学术学位,是,中文,6,327,10,0.218723,0.233815,0,18
1211357,高等空间结构学（三）,,建筑工程学院,专业学位课,通用课程,是,中文,2,48,11,0.184761,0.194233,0,18
1211380,二相流动力学,,建筑工程学院,专业学位课,通用课程,是,中文,5,64,10,0.223565,0.239293,0,18
1211388,规划理论与方法,,建筑工程学院,专业学位课,通用课程,是,双语,3,63,10,0.218678,0.233427,0,18
1213123,人居环境研究前沿与方法,,建筑工程学院,专业选修课,通用课程,是,中文,6,492,10,0.218723,0.233815,0,18
1223421,数智岩土工程,,建筑工程学院,专业选修课,通用课程,是,中文,4,171,11,0.195144,0.209024,0,18
1311154,高等流体力学和流体工程,,生物系统工程与食品科学学院,专业学位课,通用课程,是,中文,4,91,13,0.161871,0.170678,0,23
1311157,现代分子生物学专题,,生物系统工程与食品科学学院,专业学位课,通用课程,是,中文,8,615,12,0.213331,0.230193,0.000375,24
1313073,代谢工程,,生物系统工程与食品科学学院,专业选修课,学术学位,是,中文,3,99,12,0.200261,0.212952,0,24
1313075,营养学进展,,生物系统工程与食品科学学院,专业选修课,,是,中文,3,88,12,0.192977,0.204515,0,24
1313076,专业外语（食品）,,生物系统工程与食品科学学院,专业选修课,,是,中文,4,234,12,0.200271,0.213069,0.000026,24
1313092,生物质利用技术专题,,生物系统工程与食品科学学院,专业选修课,学术学位,是,双语,3,53,13,0.161871,0.170678,0,23
1313117,食品科学进展,,生物系统工程与食品科学学院,专业学位课,通用课程,是,中文,3,70,13,0.173653,0.182791,0,24
1313124,食品结构学,,生物系统工程与食品科学学院,专业选修课,通用课程,否,全外文,3,32,13,0.173653,0.182791,0,24
1313155,人工智能与专家系统,,生物系统工程与食品科学学院,专业选修课,学术学位,是,中文,2,19,13,0.161621,0.169066,0,23
1413003,环境污染模拟与控制原理,,环境与资源学院,专业选修课,学术学位,是,中文,3,33,12,0.193447,0.204486,0,26
1413004,城乡废物处理理论与控制技术,,环境与资源学院,专业选修课,,是,中文,3,38,12,0.193447,0.204486,0,26
1413011,环境评价进展,,环境与资源学院,专业选修课,,是,中文,2,12,12,0.193438,0.204369,0,26
1413012,环境有机化学反应机理,,环境与资源学院,专业选修课,学术学位,是,中文,4,111,12,0.193455,0.204602,0,26
1413020,微量元素与健康专题,,环境与资源学院,专业选修课,学术学位,是,中文,3,75,13,0.159673,0.167057,0,26
1413022,肥料资源与养分综合管理（英文）,,环境与资源学院,专业选修课,学术学位,是,全外文,4,67,13,0.160179,0.168099,0,26
1413023,环境修复与生物技术专题,,环境与资源学院,专业选修课,,是,中文,3,75,13,0.160173,0.167983,0,26
1413026,地理空间分析与系统开发,,环境与资源学院,专业选修课,,是,中文,3,45,13,0.160173,0.167983,0,26
1413037,环境修复与资源再生专题,,环境与资源学院,专业选修课,学术学位,是,中文,3,47,13,0.159673,0.167057,0,26
1413038,资源环境遥感专题,,环境与资源学院,专业选修课,学术学位,是,双语,4,48,13,0.159685,0.167212,0.00038,26
1413050,环境毒理与健康风险,,环境与资源学院,专业选修课,学术学位,是,中文,2,9,12,0.193438,0.204369,0,26
1611088,茶学前沿,,农业与生物技术学院,专业学位课,学术学位,是,中文,4,67,11,0.209417,0.221525,0,43
1611090,作物科学研究前沿,,农业与生物技术学院,专业学位课,通用课程,是,中文,2,71,1,1,1,0,265
1611092,作物育种研究进展,,农业与生物技术学院,专业学位课,通用课程,是,中文,2,71,1,1,1,0,265
1613023,农药药理学进展,,农业与生物技术学院,专业选修课,通用课程,是,中文,3,84,12,0.185536,0.195325,0,43
1613037,诱变与植物分子改良专题,,农业与生物技术学院,专业学位课,学术学位,是,中文,3,55,11,0.213362,0.227038,0,43
1613045,专业外语（核农所）,,农业与生物技术学院,专业选修课,,是,全外文,3,59,11,0.213362,0.227038,0,43
1613047,专业外语（农药）,,农业与生物技术学院,专业选修课,通用课程,是,双语,4,90,11,0.212412,0.225748,0.000047,43
1613053,作物资源高效利用生物学,,农业与生物技术学院,专业选修课,通用课程,是,双语,4,132,11,0.213416,0.22731,0,43
1621094,茶叶科技创新与茶产业发展,,农业与生物技术学院,专业学位课,学术学位,否,中文,2,20,12,0.173232,0.180073,0,43
1711004,特种经济动物研究进展,,动物科学学院,专业学位课,学术学位,是,中文,5,153,13,0.160936,0.170563,0.000004,46
1711016,特种动物研究进展,,动物科学学院,专业学位课,学术学位,是,中文,2,25,14,0.138639,0.144343,0,46
1711027,兽医分子病理生物学,,动物科学学院,专业学位课,学术学位,是,双语,9,412,13,0.160593,0.169226,0.000001,46
1711034,兽医免疫学前沿讲座,,动物科学学院,专业学位课,通用课程,是,中文,4,114,2,0.555556,0.6,0,214
1711035,兽医学进展讲座,,动物科学学院,专业学位课,通用课程,是,中文,5,141,2,0.576923,0.633333,0,214
1711036,分子病毒学专题,,动物科学学院,专业学位课,通用课程,是,中文,4,93,2,0.555556,0.6,0,214
1711042,生物医学专题,,动物科学学院,专业学位课,通用课程,是,双语,3,48,2,0.535714,0.566667,0,214
1712019,分子病毒学专题,,动物科学学院,专业选修课,学术学位,否,中文,3,48,13,0.160533,0.168449,0,46
1713011,应用生物技术研究进展,,动物科学学院,专业选修课,通用课程,是,中文,3,89,13,0.160473,0.168158,0,46
1713020,动物营养与基因组学,,动物科学学院,专业选修课,学术学位,是,全外文,3,68,13,0.160539,0.168488,0,46
1721070,高级动物生理及病理学,,动物科学学院,专业学位课,学术学位,否,中文,5,168,13,0.160563,0.168799,0,46
1811002,病理学专题,,医学院,专业学位课,学术学位,是,中文,2,50,11,0.206704,0.219016,0,49
1811004,人体解剖学与组织胚胎学专题,,医学院,专业学位课,学术学位,是,中文,3,56,11,0.206724,0.219172,0,49
1811010,传染病学专题,,医学院,专业学位课,,是,中文,9,1208,11,0.211637,0.227814,0.000002,49
1811011,儿科学专题,,医学院,专业学位课,通用课程,是,中文,7,897,11,0.209458,0.225365,0,49
1811012,泌尿外科学专题,,医学院,专业学位课,专业学位,是,中文,4,294,12,0.18148,0.192587,0,49
1811014,普通外科学专题,,医学院,专业学位课,,是,中文,13,2424,11,0.213225,0.230707,0.000005,49
1811015,肾病学专题,,医学院,专业学位课,通用课程,是,中文,4,162,12,0.18148,0.192587,0,49
1811016,心血管病学专题,,医学院,专业学位课,通用课程,是,中文,12,1033,11,0.213225,0.230707,0.000005,49
1811017,胸心外科学专题,,医学院,专业学位课,,是,中文,4,248,12,0.18148,0.192587,0,49
1811018,血液病学专题,,医学院,专业学位课,通用课程,是,中文,4,292,12,0.18148,0.192587,0,49
1811019,整形外科学专题,,医学院,专业学位课,通用课程,是,中文,5,140,11,0.20907,0.223987,0,49
1811021,骨科学专题,,医学院,专业学位课,专业学位,是,中文,7,1002,11,0.209458,0.225365,0,49
1811022,呼吸系病学专题,,医学院,专业学位课,通用课程,是,中文,4,299,12,0.18148,0.192587,0,49
1811023,急诊医学专题,,医学院,专业学位课,专业学位,是,中文,4,180,12,0.18148,0.192587,0,49
1811025,神经外科学专题,,医学院,专业学位课,专业学位,是,中文,7,584,11,0.209458,0.225365,0,49
1811026,眼科学专题,,医学院,专业学位课,通用课程,是,中文,6,383,11,0.209458,0.225365,0,49
1811027,肿瘤学专题,,医学院,专业学位课,通用课程,是,中文,11,1668,11,0.213182,0.230474,0.000007,49
1811028,妇产科学专题,,医学院,专业学位课,通用课程,是,中文,7,1003,11,0.209458,0.225365,0,49
1811030,影像医学与核医学专题,,医学院,专业学位课,专业学位,是,中文,7,316,11,0.211606,0.227542,0.000001,49
1811031,口腔医学专题,,医学院,专业学位课,通用课程,是,全外文,8,879,11,0.20909,0.22422,0.000036,49
1811055,肿瘤病理学,,医学院,专业学位课,,是,中文,6,477,11,0.209162,0.224297,0,49
1811059,神经病学专题,,医学院,专业学位课,通用课程,否,中文,3,62,11,0.207503,0.221152,0,49
1811060,精神病与精神卫生学专题,,医学院,专业学位课,通用课程,是,中文,7,204,11,0.209468,0.225482,0,49
1811062,皮肤性病学专题,,医学院,专业学位课,通用课程,是,中文,2,28,12,0.181403,0.192179,0,49
1811063,老年医学专题,,医学院,专业学位课,专业学位,是,中文,4,66,12,0.18148,0.192587,0,49
1811084,麻醉学专题,,医学院,专业学位课,通用课程,是,中文,4,330,12,0.18148,0.192587,0,49
1811088,社会医学与卫生事业管理专题,,医学院,专业学位课,,是,中文,2,50,12,0.192397,0.204346,0,70
1811089,临床检验诊断学专题,,医学院,专业学位课,通用课程,是,中文,5,147,11,0.207936,0.223055,0,49
1811092,职业卫生学进展（二）,,医学院,专业学位课,学术学位,是,中文,3,44,12,0.181411,0.192296,0,49
1811093,环境医学进展（二）,,医学院,专业学位课,学术学位,是,中文,3,44,12,0.181411,0.192296,0,49
1811096,流行病学进展（二）,,医学院,专业学位课,学术学位,否,中文,5,209,11,0.209284,0.224627,0,49
1811102,营养与食品卫生学专题,,医学院,专业学位课,学术学位,是,中文,3,37,11,0.207513,0.221443,0,49
