Source,Target,Type,Id,Label,timeset,Weight
223167,223709,Undirected,28444,,,333
223167,223728,Undirected,28445,,,126
223167,224002,Undirected,28446,,,427
223167,224003,Undirected,28447,,,371
223167,224007,Undirected,28448,,,76
223167,224008,Undirected,28449,,,227
223167,241002,Undirected,28450,,,649
223167,242001,Undirected,28451,,,179
223167,243004,Undirected,28452,,,54
223171,223173,Undirected,28453,,,387
223171,223709,Undirected,28454,,,245
223171,224002,Undirected,28455,,,321
223172,223173,Undirected,28456,,,284
223173,223174,Undirected,28457,,,577
223173,223302,Undirected,28458,,,155
223173,223611,Undirected,28459,,,613
223173,223667,Undirected,28460,,,177
223173,223728,Undirected,28461,,,97
223173,224002,Undirected,28462,,,335
223173,224003,Undirected,28463,,,278
223173,241002,Undirected,28464,,,529
223173,242001,Undirected,28465,,,167
223174,223301,Undirected,28466,,,62
223174,223302,Undirected,28467,,,210
223174,223304,Undirected,28468,,,98
223174,223611,Undirected,28469,,,630
223174,223667,Undirected,28470,,,219
223174,223709,Undirected,28471,,,235
223174,223728,Undirected,28472,,,115
223174,224002,Undirected,28473,,,390
223174,224007,Undirected,28474,,,74
223174,241002,Undirected,28475,,,616
223547,223548,Undirected,28476,,,43
223611,223667,Undirected,28477,,,228
223611,223709,Undirected,28478,,,260
223611,223728,Undirected,28479,,,125
223611,224002,Undirected,28480,,,426
223611,241002,Undirected,28481,,,649
223666,223705,Undirected,28482,,,21
223700,224002,Undirected,28483,,,49
224002,221201,Undirected,28484,,,23
224002,223703,Undirected,28485,,,30
224002,224006,Undirected,28486,,,19
224002,241002,Undirected,28487,,,499
2241501,2241539,Undirected,28488,,,809
2241501,2241505,Undirected,28489,,,1126
2241501,2241521,Undirected,28490,,,467
2241502,2241539,Undirected,28491,,,2588
2241502,2241516,Undirected,28492,,,1218
2241502,2241503,Undirected,28493,,,2179
2241502,2241505,Undirected,28494,,,2802
2241502,2241506,Undirected,28495,,,2369
2241502,2241521,Undirected,28496,,,679
2241502,2241530,Undirected,28497,,,2522
2241502,2241531,Undirected,28498,,,2393
2241502,2241535,Undirected,28499,,,796
2241502,2241536,Undirected,28500,,,486
2241502,2243002,Undirected,28501,,,894
2241502,2243006,Undirected,28502,,,556
2241503,2241539,Undirected,28503,,,1617
2241503,2241516,Undirected,28504,,,1057
2241503,2241505,Undirected,28505,,,2179
2241503,2241506,Undirected,28506,,,1759
2241503,2241521,Undirected,28507,,,559
2241503,2241530,Undirected,28508,,,1915
2241503,2241531,Undirected,28509,,,1868
2241503,2243002,Undirected,28510,,,705
2241505,2241539,Undirected,28511,,,2219
2241505,2241516,Undirected,28512,,,1228
2241505,2241506,Undirected,28513,,,2370
2241505,2241521,Undirected,28514,,,681
2241505,2241530,Undirected,28515,,,2517
2241505,2241531,Undirected,28516,,,2394
2241505,2241535,Undirected,28517,,,791
2241505,2241536,Undirected,28518,,,481
2241505,2243002,Undirected,28519,,,892
2241505,2243006,Undirected,28520,,,556
2241506,2241539,Undirected,28521,,,2047
2241506,2241521,Undirected,28522,,,667
2241506,2241530,Undirected,28523,,,2295
2241506,2241531,Undirected,28524,,,2068
2241506,2241536,Undirected,28525,,,393
2241516,2241539,Undirected,28526,,,753
2241516,2241521,Undirected,28527,,,434
2241530,2241539,Undirected,28528,,,2219
2241530,2241531,Undirected,28529,,,2290
2241530,2241535,Undirected,28530,,,795
2241530,2241536,Undirected,28531,,,459
2241530,2243002,Undirected,28532,,,716
2241531,2241539,Undirected,28533,,,1989
2241531,2241536,Undirected,28534,,,428
2241531,2243002,Undirected,28535,,,807
2241531,2243006,Undirected,28536,,,502
2241539,2241535,Undirected,28537,,,796
2241539,2241536,Undirected,28538,,,457
2241601,2241602,Undirected,28539,,,254
2241601,2241603,Undirected,28540,,,200
2241601,2241604,Undirected,28541,,,250
2241601,2241605,Undirected,28542,,,216
2241601,2241606,Undirected,28543,,,178
2241601,2243601,Undirected,28544,,,223
2241601,2243603,Undirected,28545,,,211
2241601,2243604,Undirected,28546,,,174
2241601,2243605,Undirected,28547,,,141
2241601,2243606,Undirected,28548,,,151
2241601,2243607,Undirected,28549,,,101
2241601,2243608,Undirected,28550,,,126
2241601,2243610,Undirected,28551,,,178
2241602,2241603,Undirected,28552,,,200
2241602,2241604,Undirected,28553,,,251
2241602,2241605,Undirected,28554,,,224
2241602,2241606,Undirected,28555,,,178
2241602,2243601,Undirected,28556,,,230
2241602,2243603,Undirected,28557,,,219
2241602,2243604,Undirected,28558,,,174
2241602,2243605,Undirected,28559,,,147
2241602,2243606,Undirected,28560,,,151
2241602,2243607,Undirected,28561,,,101
2241602,2243608,Undirected,28562,,,126
2241602,2243610,Undirected,28563,,,178
2241604,2241603,Undirected,28564,,,197
2241604,2241605,Undirected,28565,,,217
2241604,2241606,Undirected,28566,,,178
2241604,2243601,Undirected,28567,,,224
2241604,2243603,Undirected,28568,,,208
2241604,2243604,Undirected,28569,,,174
2241604,2243605,Undirected,28570,,,140
2241604,2243606,Undirected,28571,,,151
2241604,2243607,Undirected,28572,,,101
2241604,2243608,Undirected,28573,,,126
2241604,2243610,Undirected,28574,,,178
2241605,2241603,Undirected,28575,,,163
2241605,2241606,Undirected,28576,,,178
2241605,2243601,Undirected,28577,,,209
2241605,2243603,Undirected,28578,,,193
2241605,2243604,Undirected,28579,,,173
2241605,2243605,Undirected,28580,,,135
2241605,2243606,Undirected,28581,,,123
2241605,2243607,Undirected,28582,,,101
2241605,2243608,Undirected,28583,,,126
2241605,2243610,Undirected,28584,,,176
2241606,2243601,Undirected,28585,,,167
2241606,2243603,Undirected,28586,,,151
2241606,2243604,Undirected,28587,,,146
2241606,2243605,Undirected,28588,,,122
2241606,2243606,Undirected,28589,,,122
2241606,2243607,Undirected,28590,,,100
2241606,2243608,Undirected,28591,,,126
2241606,2243610,Undirected,28592,,,160
2243002,2243006,Undirected,28593,,,541
2243601,2241603,Undirected,28594,,,170
2243601,2243603,Undirected,28595,,,201
2243601,2243604,Undirected,28596,,,173
2243601,2243605,Undirected,28597,,,131
2243601,2243606,Undirected,28598,,,130
2243601,2243607,Undirected,28599,,,97
2243601,2243608,Undirected,28600,,,121
2243601,2243610,Undirected,28601,,,169
2243603,2241603,Undirected,28602,,,157
2243603,2243604,Undirected,28603,,,167
2243603,2243605,Undirected,28604,,,122
2243603,2243606,Undirected,28605,,,127
2243603,2243607,Undirected,28606,,,94
2243603,2243608,Undirected,28607,,,116
2243603,2243610,Undirected,28608,,,160
2243604,2241603,Undirected,28609,,,121
2243604,2243605,Undirected,28610,,,104
2243604,2243606,Undirected,28611,,,107
2243604,2243607,Undirected,28612,,,96
2243604,2243608,Undirected,28613,,,117
2243604,2243610,Undirected,28614,,,157
2243605,2241603,Undirected,28615,,,99
2243605,2243607,Undirected,28616,,,74
2243606,2241603,Undirected,28617,,,106
2243606,2243607,Undirected,28618,,,75
2243607,2241603,Undirected,28619,,,71
2321002,2321004,Undirected,28620,,,38
2321002,2341012,Undirected,28621,,,42
2321002,2341013,Undirected,28622,,,42
2321002,2341015,Undirected,28623,,,41
2321002,2321005,Undirected,28624,,,66
2321002,2321024,Undirected,28625,,,58
2321002,2321025,Undirected,28626,,,49
2321002,2321026,Undirected,28627,,,35
2321002,2321028,Undirected,28628,,,54
2321002,2321029,Undirected,28629,,,24
2321002,2323001,Undirected,28630,,,60
2321002,2323003,Undirected,28631,,,32
2321002,2323025,Undirected,28632,,,53
2321002,2323027,Undirected,28633,,,33
2321002,2323028,Undirected,28634,,,37
2321004,2321005,Undirected,28635,,,39
2321004,2323001,Undirected,28636,,,34
2321004,2323025,Undirected,28637,,,34
2321004,2323028,Undirected,28638,,,21
2321005,2321024,Undirected,28639,,,49
2321005,2321025,Undirected,28640,,,39
2321005,2321028,Undirected,28641,,,45
2321005,2323001,Undirected,28642,,,53
2321005,2323003,Undirected,28643,,,32
2321005,2323025,Undirected,28644,,,49
2321005,2323027,Undirected,28645,,,30
2321005,2323028,Undirected,28646,,,34
2321011,2341012,Undirected,28647,,,102
2321011,2341013,Undirected,28648,,,97
2321011,2341015,Undirected,28649,,,95
2321011,2343020,Undirected,28650,,,72
2321011,2321014,Undirected,28651,,,59
2321011,2321015,Undirected,28652,,,62
2321011,2321016,Undirected,28653,,,129
2321011,2321022,Undirected,28654,,,169
2321011,2321023,Undirected,28655,,,74
2321011,2321025,Undirected,28656,,,57
2321011,2321026,Undirected,28657,,,51
2321011,2321027,Undirected,28658,,,40
2321011,2323009,Undirected,28659,,,118
2321011,2323013,Undirected,28660,,,32
2321011,2323022,Undirected,28661,,,27
2321011,2323024,Undirected,28662,,,25
2321011,2323032,Undirected,28663,,,31
2321011,2343031,Undirected,28664,,,95
2321011,2343035,Undirected,28665,,,22
2321012,2341012,Undirected,28666,,,382
2321012,2341013,Undirected,28667,,,313
2321012,2341015,Undirected,28668,,,301
2321012,2343006,Undirected,28669,,,186
2321012,2343020,Undirected,28670,,,208
2321012,2343021,Undirected,28671,,,157
2321012,2321036,Undirected,28672,,,33
2321012,2323022,Undirected,28673,,,20
2321012,2323029,Undirected,28674,,,151
2321012,2341014,Undirected,28675,,,151
2321012,2343004,Undirected,28676,,,123
2321012,2343005,Undirected,28677,,,46
2321012,2343009,Undirected,28678,,,119
2321012,2343011,Undirected,28679,,,204
2321012,2343013,Undirected,28680,,,67
2321012,2343015,Undirected,28681,,,174
2321012,2343016,Undirected,28682,,,148
2321012,2343018,Undirected,28683,,,36
2321012,2343031,Undirected,28684,,,156
2321012,2343034,Undirected,28685,,,146
2321012,2343050,Undirected,28686,,,93
2321014,2321015,Undirected,28687,,,71
2321014,2321016,Undirected,28688,,,54
2321014,2321022,Undirected,28689,,,72
2321014,2323009,Undirected,28690,,,64
2321014,2323013,Undirected,28691,,,28
2321015,2321016,Undirected,28692,,,57
2321015,2321022,Undirected,28693,,,76
2321015,2323009,Undirected,28694,,,71
2321015,2323013,Undirected,28695,,,28
2321016,2321022,Undirected,28696,,,125
2321016,2321023,Undirected,28697,,,65
2321016,2323009,Undirected,28698,,,82
2321016,2323013,Undirected,28699,,,30
2321016,2323022,Undirected,28700,,,22
2321016,2323024,Undirected,28701,,,18
2321016,2343035,Undirected,28702,,,20
2321019,2341005,Undirected,28703,,,189
2321019,2341003,Undirected,28704,,,227
2321019,2321020,Undirected,28705,,,161
2321019,2323019,Undirected,28706,,,134
2321019,2341004,Undirected,28707,,,227
2321019,2341006,Undirected,28708,,,216
2321019,2343003,Undirected,28709,,,72
2321019,2343044,Undirected,28710,,,68
2321020,2341005,Undirected,28711,,,249
2321020,2341003,Undirected,28712,,,250
2321020,2323019,Undirected,28713,,,151
2321020,2341004,Undirected,28714,,,252
2321020,2341006,Undirected,28715,,,244
2321020,2341008,Undirected,28716,,,179
2321020,2341009,Undirected,28717,,,244
2321020,2341010,Undirected,28718,,,227
2321020,2341020,Undirected,28719,,,122
2321020,2343003,Undirected,28720,,,90
2321020,2343044,Undirected,28721,,,94
2321022,2321023,Undirected,28722,,,90
2321022,2321025,Undirected,28723,,,93
2321022,2321026,Undirected,28724,,,62
2321022,2321027,Undirected,28725,,,52
2321022,2321030,Undirected,28726,,,48
2321022,2323009,Undirected,28727,,,166
2321022,2323013,Undirected,28728,,,32
2321022,2323022,Undirected,28729,,,32
2321022,2323024,Undirected,28730,,,25
2321022,2323032,Undirected,28731,,,28
2321022,2323037,Undirected,28732,,,28
2321022,2343035,Undirected,28733,,,23
2321023,2321025,Undirected,28734,,,34
2321023,2323009,Undirected,28735,,,48
2321023,2323022,Undirected,28736,,,26
2321023,2323024,Undirected,28737,,,19
2321023,2343035,Undirected,28738,,,18
2321024,2321025,Undirected,28739,,,37
2321024,2321028,Undirected,28740,,,34
2321024,2323001,Undirected,28741,,,44
2321024,2323025,Undirected,28742,,,44
2321024,2302001,Undirected,28743,,,47
2321024,2321029,Undirected,28744,,,23
2321025,2321026,Undirected,28745,,,89
2321025,2321027,Undirected,28746,,,54
2321025,2321028,Undirected,28747,,,44
2321025,2321029,Undirected,28748,,,22
2321025,2323001,Undirected,28749,,,34
2321025,2323009,Undirected,28750,,,79
2321025,2323025,Undirected,28751,,,42
2321025,2323027,Undirected,28752,,,29
2321025,2323028,Undirected,28753,,,31
2321026,2321027,Undirected,28754,,,44
2321026,2321028,Undirected,28755,,,34
2321026,2323001,Undirected,28756,,,29
2321026,2323009,Undirected,28757,,,53
2321026,2323025,Undirected,28758,,,32
2321026,2323028,Undirected,28759,,,22
2321027,2323009,Undirected,28760,,,51
2321028,2321029,Undirected,28761,,,20
2321028,2323001,Undirected,28762,,,39
2321028,2323025,Undirected,28763,,,37
2321028,2323027,Undirected,28764,,,32
2321028,2323028,Undirected,28765,,,36
2323001,2323025,Undirected,28766,,,40
2323001,2323027,Undirected,28767,,,22
2323001,2323028,Undirected,28768,,,25
2323009,2321030,Undirected,28769,,,39
2323009,2323013,Undirected,28770,,,27
2323019,2341005,Undirected,28771,,,175
2323019,2341003,Undirected,28772,,,178
2323019,2341004,Undirected,28773,,,178
2323022,2323036,Undirected,28774,,,20
2323022,2343011,Undirected,28775,,,21
2323025,2323027,Undirected,28776,,,23
2323025,2323028,Undirected,28777,,,35
2323027,2323028,Undirected,28778,,,24
2341003,2341005,Undirected,28779,,,290
2341003,2321031,Undirected,28780,,,59
2341003,2321038,Undirected,28781,,,57
2341003,2341004,Undirected,28782,,,359
2341003,2341006,Undirected,28783,,,376
2341003,2341008,Undirected,28784,,,180
2341003,2341009,Undirected,28785,,,275
2341003,2341010,Undirected,28786,,,228
2341003,2341020,Undirected,28787,,,159
2341003,2343001,Undirected,28788,,,39
2341003,2343003,Undirected,28789,,,104
2341003,2343044,Undirected,28790,,,116
2341003,2343048,Undirected,28791,,,153
2341004,2341005,Undirected,28792,,,289
2341004,2321038,Undirected,28793,,,57
2341004,2341006,Undirected,28794,,,335
2341004,2341008,Undirected,28795,,,180
2341004,2341009,Undirected,28796,,,275
2341004,2341010,Undirected,28797,,,228
2341004,2341020,Undirected,28798,,,154
2341004,2343003,Undirected,28799,,,104
2341004,2343044,Undirected,28800,,,116
2341004,2343048,Undirected,28801,,,135
2341005,2341006,Undirected,28802,,,275
2341005,2341008,Undirected,28803,,,180
2341005,2341009,Undirected,28804,,,272
2341005,2341010,Undirected,28805,,,226
2341005,2341020,Undirected,28806,,,123
2341005,2343001,Undirected,28807,,,38
2341005,2343003,Undirected,28808,,,88
2341005,2343044,Undirected,28809,,,94
2341005,2343048,Undirected,28810,,,125
2341006,2321031,Undirected,28811,,,60
2341006,2321038,Undirected,28812,,,57
2341006,2341008,Undirected,28813,,,177
2341006,2341009,Undirected,28814,,,268
2341006,2341010,Undirected,28815,,,222
2341006,2341020,Undirected,28816,,,156
2341006,2343003,Undirected,28817,,,101
2341006,2343044,Undirected,28818,,,114
2341006,2343048,Undirected,28819,,,152
2341008,2341009,Undirected,28820,,,186
2341008,2341010,Undirected,28821,,,199
2341008,2343003,Undirected,28822,,,77
2341008,2343044,Undirected,28823,,,64
2341009,2341010,Undirected,28824,,,233
2341009,2341020,Undirected,28825,,,119
2341009,2343003,Undirected,28826,,,85
2341009,2343044,Undirected,28827,,,94
2341009,2343048,Undirected,28828,,,117
2341010,2341020,Undirected,28829,,,111
2341010,2343003,Undirected,28830,,,86
2341010,2343044,Undirected,28831,,,93
2341012,2323029,Undirected,28832,,,151
2341012,2321036,Undirected,28833,,,32
2341012,2341013,Undirected,28834,,,360
2341012,2341014,Undirected,28835,,,170
2341012,2341015,Undirected,28836,,,349
2341012,2343004,Undirected,28837,,,133
2341012,2343005,Undirected,28838,,,58
2341012,2343006,Undirected,28839,,,208
2341012,2343008,Undirected,28840,,,78
2341012,2343009,Undirected,28841,,,120
2341012,2343011,Undirected,28842,,,206
2341012,2343013,Undirected,28843,,,71
2341012,2343014,Undirected,28844,,,67
2341012,2343015,Undirected,28845,,,185
2341012,2343016,Undirected,28846,,,165
2341012,2343017,Undirected,28847,,,41
2341012,2343018,Undirected,28848,,,45
2341012,2343020,Undirected,28849,,,237
2341012,2343021,Undirected,28850,,,176
2341012,2343031,Undirected,28851,,,177
2341012,2343034,Undirected,28852,,,145
2341012,2343050,Undirected,28853,,,93
2341013,2323029,Undirected,28854,,,92
2341013,2341014,Undirected,28855,,,159
2341013,2341015,Undirected,28856,,,353
2341013,2343004,Undirected,28857,,,138
2341013,2343005,Undirected,28858,,,59
2341013,2343006,Undirected,28859,,,199
2341013,2343008,Undirected,28860,,,79
2341013,2343009,Undirected,28861,,,118
2341013,2343011,Undirected,28862,,,143
2341013,2343013,Undirected,28863,,,53
2341013,2343014,Undirected,28864,,,68
2341013,2343015,Undirected,28865,,,139
2341013,2343016,Undirected,28866,,,167
2341013,2343017,Undirected,28867,,,41
2341013,2343018,Undirected,28868,,,45
2341013,2343020,Undirected,28869,,,242
2341013,2343021,Undirected,28870,,,143
2341013,2343031,Undirected,28871,,,179
2341013,2343034,Undirected,28872,,,118
2341014,2341015,Undirected,28873,,,155
2341014,2343020,Undirected,28874,,,149
2341014,2343011,Undirected,28875,,,64
2341014,2343016,Undirected,28876,,,109
2341014,2343034,Undirected,28877,,,119
2341015,2343004,Undirected,28878,,,133
2341015,2343005,Undirected,28879,,,58
2341015,2343006,Undirected,28880,,,193
2341015,2343008,Undirected,28881,,,78
2341015,2343009,Undirected,28882,,,108
2341015,2343011,Undirected,28883,,,138
2341015,2343013,Undirected,28884,,,49
2341015,2343014,Undirected,28885,,,67
2341015,2343015,Undirected,28886,,,132
2341015,2343016,Undirected,28887,,,165
2341015,2343017,Undirected,28888,,,41
2341015,2343018,Undirected,28889,,,43
2341015,2343020,Undirected,28890,,,233
2341015,2343021,Undirected,28891,,,138
2341015,2343031,Undirected,28892,,,176
2341015,2343034,Undirected,28893,,,113
2343004,2343006,Undirected,28894,,,124
2343004,2343009,Undirected,28895,,,108
2343004,2343011,Undirected,28896,,,73
2343004,2343015,Undirected,28897,,,125
2343004,2343018,Undirected,28898,,,42
2343005,2343021,Undirected,28899,,,44
2343006,2343009,Undirected,28900,,,110
2343006,2343011,Undirected,28901,,,101
2343006,2343015,Undirected,28902,,,140
2343006,2343018,Undirected,28903,,,45
2343006,2343020,Undirected,28904,,,104
2343009,2323029,Undirected,28905,,,45
2343009,2343020,Undirected,28906,,,45
2343009,2343011,Undirected,28907,,,77
2343009,2343015,Undirected,28908,,,114
2343011,2323029,Undirected,28909,,,112
2343011,2343020,Undirected,28910,,,85
2343011,2343021,Undirected,28911,,,77
2343011,2323031,Undirected,28912,,,27
2343011,2343013,Undirected,28913,,,41
2343011,2343015,Undirected,28914,,,122
2343011,2343050,Undirected,28915,,,74
2343013,2343021,Undirected,28916,,,45
2343014,2343020,Undirected,28917,,,63
2343015,2323029,Undirected,28918,,,78
2343015,2343018,Undirected,28919,,,44
2343016,2343020,Undirected,28920,,,133
2343016,2343031,Undirected,28921,,,111
2343020,2343021,Undirected,28922,,,93
2343020,2343031,Undirected,28923,,,127
2343020,2343034,Undirected,28924,,,109
2343021,2343034,Undirected,28925,,,75
2343022,5022001,Undirected,28926,,,168
2343022,2302002,Undirected,28927,,,113
2343022,2341017,Undirected,28928,,,273
2343022,2343023,Undirected,28929,,,282
2343022,2343025,Undirected,28930,,,315
2343022,2343026,Undirected,28931,,,204
2343022,2343028,Undirected,28932,,,195
2343022,2343038,Undirected,28933,,,88
2343022,2343039,Undirected,28934,,,70
2343022,2343040,Undirected,28935,,,116
2343022,2343041,Undirected,28936,,,236
2343022,2343043,Undirected,28937,,,152
2343022,2343051,Undirected,28938,,,73
2343022,421063,Undirected,28939,,,111
2343022,541002,Undirected,28940,,,318
2343022,541004,Undirected,28941,,,289
2343022,541008,Undirected,28942,,,139
2343022,541015,Undirected,28943,,,286
2343023,5022001,Undirected,28944,,,167
2343023,2302002,Undirected,28945,,,123
2343023,2341017,Undirected,28946,,,287
2343023,2343025,Undirected,28947,,,298
2343023,2343026,Undirected,28948,,,219
2343023,2343028,Undirected,28949,,,198
2343023,2343038,Undirected,28950,,,94
2343023,2343039,Undirected,28951,,,76
2343023,2343040,Undirected,28952,,,112
2343023,2343041,Undirected,28953,,,221
2343023,2343043,Undirected,28954,,,162
2343023,2343051,Undirected,28955,,,76
2343023,421063,Undirected,28956,,,105
2343023,541002,Undirected,28957,,,300
2343023,541004,Undirected,28958,,,273
2343023,541008,Undirected,28959,,,140
2343023,541015,Undirected,28960,,,302
2343030,341113,Undirected,28961,,,87
2343030,421018,Undirected,28962,,,88
2343030,421110,Undirected,28963,,,98
2343030,423114,Undirected,28964,,,75
2343034,2323029,Undirected,28965,,,82
2413012,2421051,Undirected,28966,,,37
2413012,2423031,Undirected,28967,,,28
2413012,2423040,Undirected,28968,,,46
2413012,2423042,Undirected,28969,,,36
2421010,2421014,Undirected,28970,,,82
2421010,2421012,Undirected,28971,,,74
2421010,2423014,Undirected,28972,,,43
2421010,2423021,Undirected,28973,,,59
2421010,2423034,Undirected,28974,,,29
2421010,2423038,Undirected,28975,,,42
2421012,2421014,Undirected,28976,,,137
2421012,2421052,Undirected,28977,,,63
2421012,2423014,Undirected,28978,,,56
2421012,2423020,Undirected,28979,,,87
2421014,2421052,Undirected,28980,,,78
2421014,2421053,Undirected,28981,,,44
2421014,2423014,Undirected,28982,,,66
2421014,2423020,Undirected,28983,,,70
2421014,2423021,Undirected,28984,,,57
2421014,2423038,Undirected,28985,,,29
2421015,2421017,Undirected,28986,,,34
2423020,2421052,Undirected,28987,,,56
2523076,821034,Undirected,28988,,,96
2613004,2623002,Undirected,28989,,,114
2613004,943004,Undirected,28990,,,114
2623002,943004,Undirected,28991,,,114
2643001,943006,Undirected,28992,,,131
2643003,922005,Undirected,28993,,,62
2643003,941001,Undirected,28994,,,119
2643003,941002,Undirected,28995,,,104
2723008,2723009,Undirected,28996,,,56
2723008,2723011,Undirected,28997,,,43
2723009,823085,Undirected,28998,,,75
2723009,823087,Undirected,28999,,,48
2723009,823089,Undirected,29000,,,62
2723012,823051,Undirected,29001,,,38
2723012,823082,Undirected,29002,,,49
2723012,823081,Undirected,29003,,,52
2723012,821050,Undirected,29004,,,62
2741001,2723015,Undirected,29005,,,131
2741001,6041026,Undirected,29006,,,132
2741001,6041027,Undirected,29007,,,130
2741001,6041028,Undirected,29008,,,130
2741001,6041904,Undirected,29009,,,379
2741001,6044906,Undirected,29010,,,145
2741001,821074,Undirected,29011,,,83
2741001,821079,Undirected,29012,,,66
2821013,2821014,Undirected,29013,,,84
2821013,2841008,Undirected,29014,,,83
2821014,2841002,Undirected,29015,,,280
2821014,2841003,Undirected,29016,,,229
2821014,2841005,Undirected,29017,,,88
2821014,2841006,Undirected,29018,,,163
2821014,2841008,Undirected,29019,,,770
2821014,2841010,Undirected,29020,,,613
2821014,2841011,Undirected,29021,,,500
2821014,2841012,Undirected,29022,,,163
2821014,921006,Undirected,29023,,,233
2821014,921007,Undirected,29024,,,190
2821014,923013,Undirected,29025,,,247
2823010,2841008,Undirected,29026,,,58
2841001,2841006,Undirected,29027,,,52
2841001,2841008,Undirected,29028,,,54
2841001,2841004,Undirected,29029,,,39
2841002,2841006,Undirected,29030,,,126
2841002,2841008,Undirected,29031,,,315
2841002,2841010,Undirected,29032,,,136
2841002,2841011,Undirected,29033,,,120
2841002,2841003,Undirected,29034,,,160
2841002,2841005,Undirected,29035,,,94
2841003,2841008,Undirected,29036,,,261
2841003,2841010,Undirected,29037,,,239
2841003,2841011,Undirected,29038,,,198
2841003,2841005,Undirected,29039,,,82
2841003,2841009,Undirected,29040,,,52
2841003,921017,Undirected,29041,,,174
2841003,923007,Undirected,29042,,,133
2841003,923016,Undirected,29043,,,92
2841004,2841006,Undirected,29044,,,37
2841004,2841008,Undirected,29045,,,39
2841005,2841008,Undirected,29046,,,125
2841006,2841008,Undirected,29047,,,208
2841008,2841010,Undirected,29048,,,599
2841008,2841011,Undirected,29049,,,488
2841008,2841012,Undirected,29050,,,161
2841008,921006,Undirected,29051,,,247
2841008,921007,Undirected,29052,,,198
2841008,921013,Undirected,29053,,,45
2841008,923013,Undirected,29054,,,245
2841010,2841011,Undirected,29055,,,601
2841010,2841012,Undirected,29056,,,181
2841010,921006,Undirected,29057,,,188
2841010,921007,Undirected,29058,,,169
2841010,921017,Undirected,29059,,,124
2841010,923007,Undirected,29060,,,83
2841010,923013,Undirected,29061,,,224
2841011,2841012,Undirected,29062,,,182
2841011,921006,Undirected,29063,,,154
2841011,921007,Undirected,29064,,,168
2841011,921017,Undirected,29065,,,97
2841011,923007,Undirected,29066,,,82
2841011,923013,Undirected,29067,,,197
2923006,2923013,Undirected,29068,,,66
3041102,3043101,Undirected,29069,,,211
3041102,3041105,Undirected,29070,,,220
3041102,3041103,Undirected,29071,,,206
3041102,3041104,Undirected,29072,,,211
3041103,6041904,Undirected,29073,,,149
3041103,3043101,Undirected,29074,,,315
3041103,3041105,Undirected,29075,,,324
3041103,3041104,Undirected,29076,,,316
3041104,6041904,Undirected,29077,,,150
3041104,3043101,Undirected,29078,,,318
3041104,3041105,Undirected,29079,,,326
3041105,6041904,Undirected,29080,,,162
3041105,3043101,Undirected,29081,,,326
3043101,6041904,Undirected,29082,,,154
311107,321022,Undirected,29083,,,135
311107,321024,Undirected,29084,,,88
311107,323011,Undirected,29085,,,111
311107,321026,Undirected,29086,,,48
311107,321028,Undirected,29087,,,24
311107,321029,Undirected,29088,,,46
311107,323046,Undirected,29089,,,34
311107,323096,Undirected,29090,,,35
311107,323102,Undirected,29091,,,40
3113707,3123702,Undirected,29092,,,50
3113707,3123401,Undirected,29093,,,59
3121505,3123506,Undirected,29094,,,29
3123401,3123702,Undirected,29095,,,51
321002,321017,Undirected,29096,,,25
321002,322002,Undirected,29097,,,36
321002,322003,Undirected,29098,,,45
321002,324014,Undirected,29099,,,39
321004,322001,Undirected,29100,,,44
321013,322001,Undirected,29101,,,100
321013,321014,Undirected,29102,,,99
321013,321015,Undirected,29103,,,100
321013,323003,Undirected,29104,,,86
321013,323005,Undirected,29105,,,51
321013,323007,Undirected,29106,,,34
321013,323009,Undirected,29107,,,34
321013,323085,Undirected,29108,,,23
321013,323105,Undirected,29109,,,38
321013,324006,Undirected,29110,,,50
321014,322001,Undirected,29111,,,92
321014,321015,Undirected,29112,,,92
321014,323003,Undirected,29113,,,78
321014,323005,Undirected,29114,,,47
321014,323007,Undirected,29115,,,34
321014,323009,Undirected,29116,,,30
321014,323085,Undirected,29117,,,22
321014,323105,Undirected,29118,,,30
321014,324006,Undirected,29119,,,47
321015,322001,Undirected,29120,,,97
321015,323003,Undirected,29121,,,82
321015,323005,Undirected,29122,,,50
321015,323007,Undirected,29123,,,34
321015,323009,Undirected,29124,,,30
321015,323085,Undirected,29125,,,22
321015,323105,Undirected,29126,,,34
321015,324006,Undirected,29127,,,47
321017,322001,Undirected,29128,,,23
321017,322003,Undirected,29129,,,24
321020,322001,Undirected,29130,,,86
321020,321083,Undirected,29131,,,53
321020,321099,Undirected,29132,,,82
321020,322004,Undirected,29133,,,82
321020,322005,Undirected,29134,,,92
321020,323095,Undirected,29135,,,51
321020,323106,Undirected,29136,,,42
321020,324008,Undirected,29137,,,86
321022,321023,Undirected,29138,,,69
321022,321024,Undirected,29139,,,95
321022,321025,Undirected,29140,,,57
321022,321026,Undirected,29141,,,26
321022,321031,Undirected,29142,,,71
321022,323011,Undirected,29143,,,136
321022,323013,Undirected,29144,,,56
321022,323017,Undirected,29145,,,84
321022,323018,Undirected,29146,,,26
321022,323046,Undirected,29147,,,37
321022,323071,Undirected,29148,,,29
321022,323082,Undirected,29149,,,44
321022,323096,Undirected,29150,,,34
321022,323102,Undirected,29151,,,40
321022,341109,Undirected,29152,,,74
321022,341111,Undirected,29153,,,85
321022,343111,Undirected,29154,,,87
